fbref_id,tm_id,PlayerFBref,TmPos,UrlTmarkt
102c9665,648020,Alexsandro Ribeiro,Centre-Back,https://www.transfermarkt.com/alexsandro/profil/spieler/648020
deb748c9,242078,AleÅ¡ MatÄjÅ¯,Right-Back,https://www.transfermarkt.com/ales-mateju/profil/spieler/242078
07750704,359210,Alfa Semedo,Defensive Midfield,https://www.transfermarkt.com/alfa-semedo/profil/spieler/359210
d368feb8,287431,Alfie Mawson,Centre-Back,https://www.transfermarkt.com/alfie-mawson/profil/spieler/287431
1c772b46,357628,Alfon,Left Winger,https://www.transfermarkt.com/alfon-gonzalez/profil/spieler/357628
d73a07e2,296340,Alfons Amade,Defensive Midfield,https://www.transfermarkt.com/alfons-amade/profil/spieler/296340
db001fa9,311044,Alfonso Espino,Left-Back,https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044
63f04c6c,356197,Alfonso Pedraza,Left-Back,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197
528492ea,184894,Alfred Duncan,Central Midfield,https://www.transfermarkt.com/alfred-duncan/profil/spieler/184894
7789bf63,77737,Alfred N'Diaye,Defensive Midfield,https://www.transfermarkt.com/alfred-ndiaye/profil/spieler/77737
5592007b,130485,Alfredo Donnarumma,Centre-Forward,https://www.transfermarkt.com/alfredo-donnarumma/profil/spieler/130485
ff45add5,58500,Alfredo Morales,Central Midfield,https://www.transfermarkt.com/alfredo-morales/profil/spieler/58500
f9e7c4ac,90024,AlfreÃ° Finnbogason,Centre-Forward,https://www.transfermarkt.com/alfred-finnbogason/profil/spieler/90024
06050480,261611,Ali Adnan Kadhim,Left-Back,https://www.transfermarkt.com/ali-adnan/profil/spieler/261611
cea59f02,798404,Alidu Seidu,Centre-Back,https://www.transfermarkt.com/alidu-seidu/profil/spieler/798404
322ba2df,148004,Alin ToÈca,Centre-Back,https://www.transfermarkt.com/alin-tosca/profil/spieler/148004
08452314,213268,Alireza Jahanbakhsh,Right Winger,https://www.transfermarkt.com/alireza-jahanbakhsh/profil/spieler/213268
c51e68be,768384,Alkhaly Momo CissÃ©,Right Winger,https://www.transfermarkt.com/momo-cisse/profil/spieler/768384
cc700722,126422,Allan,Defensive Midfield,https://www.transfermarkt.com/allan/profil/spieler/126422
b15e93aa,385271,Allan,Defensive Midfield,https://www.transfermarkt.com/allan/profil/spieler/385271
97572117,111508,Allan Nyom,Right-Back,https://www.transfermarkt.com/allan-nyom/profil/spieler/111508
2b16cb1a,272642,Allan Saint-Maximin,Left Winger,https://www.transfermarkt.com/allan-saint-maximin/profil/spieler/272642
ab7d7882,465294,Allan Tchaptchet,Centre-Back,https://www.transfermarkt.com/allan-tchaptchet/profil/spieler/465294
c8c60119,216181,Almamy TourÃ©,Centre-Back,https://www.transfermarkt.com/almamy-toure/profil/spieler/216181
535b0343,292820,Alois Confais,Defensive Midfield,https://www.transfermarkt.com/alois-confais/profil/spieler/292820
d781d855,424204,Alphonso Davies,Left-Back,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204
eaefa2d0,466806,Alvaro Sanz,Defensive Midfield,https://www.transfermarkt.com/alvaro-sanz/profil/spieler/466806
bbe88396,393436,Aly Abeid,Left-Back,https://www.transfermarkt.com/aly-abeid/profil/spieler/393436
df819670,396131,Aly Ndom,Defensive Midfield,https://www.transfermarkt.com/aly-ndom/profil/spieler/396131
9dc96f10,536835,Amad Diallo,Right Winger,https://www.transfermarkt.com/amad-diallo/profil/spieler/536835
c3a847c7,708868,Amadou Diambo,Central Midfield,https://www.transfermarkt.com/amadou-diambo/profil/spieler/708868
bf309d24,355501,Amadou Diawara,Defensive Midfield,https://www.transfermarkt.com/amadou-diawara/profil/spieler/355501
92432bc6,402008,Amadou Haidara,Central Midfield,https://www.transfermarkt.com/amadou-haidara/profil/spieler/402008
14d2670e,806310,Amadou Mbengue,midfield,https://www.transfermarkt.com/amadou-salif-mbengue/profil/spieler/806310
828657ff,485706,Amadou Onana,Defensive Midfield,https://www.transfermarkt.com/amadou-onana/profil/spieler/485706
4eb0686f,540665,Amadou Traore,Right Winger,https://www.transfermarkt.com/amadou-traore/profil/spieler/540665
f3b1d9a2,339820,Amath,Left Winger,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820
1ab0b878,159902,Amato Ciciretti,Right Winger,https://www.transfermarkt.com/amato-ciciretti/profil/spieler/159902
e3e05edf,184922,Ambroise Oyongo,Left-Back,https://www.transfermarkt.com/ambroise-oyongo/profil/spieler/184922
51ffa295,293210,Amer Gojak,Attacking Midfield,https://www.transfermarkt.com/amer-gojak/profil/spieler/293210
228f73ae,96167,Amin Younes,Attacking Midfield,https://www.transfermarkt.com/amin-younes/profil/spieler/96167
dcfb17f4,532776,Amine Adli,Right Winger,https://www.transfermarkt.com/amine-adli/profil/spieler/532776
ced1d98f,506009,Amine Bassi,Attacking Midfield,https://www.transfermarkt.com/amine-bassi/profil/spieler/506009
aad56ca3,418659,Amine Gouiri,Centre-Forward,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659
e7d59f4f,372711,Amine Harit,Attacking Midfield,https://www.transfermarkt.com/amine-harit/profil/spieler/372711
bc7cc472,980576,Amine Salama,Centre-Forward,https://www.transfermarkt.com/amine-salama/profil/spieler/980576
1c08a3c8,66005,Amir Abrashi,Defensive Midfield,https://www.transfermarkt.com/amir-abrashi/profil/spieler/66005
4b3e1a38,257732,Amir Rrahmani,Centre-Back,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732
526ea7cc,334221,Amos Pieper,Centre-Back,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221
850c0a0d,71548,Anaitz Arbilla,Centre-Back,https://www.transfermarkt.com/anaitz-arbilla/profil/spieler/71548
f04f45a2,240889,Anas Ouahim,Attacking Midfield,https://www.transfermarkt.com/anas-ouahim/profil/spieler/240889
0f26fd24,243606,Anastasios Donis,Centre-Forward,https://www.transfermarkt.com/anastasios-donis/profil/spieler/243606
200e89e1,616369,Ander Barrenetxea,Left Winger,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369
37f1cf47,197545,Ander Capa,Right-Back,https://www.transfermarkt.com/ander-capa/profil/spieler/197545
8e48dc61,465967,Ander Guevara,Central Midfield,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967
436a9dd0,99343,Ander Herrera,Central Midfield,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343
6dce77a5,71571,Ander Iturraspe,Defensive Midfield,https://www.transfermarkt.com/ander-iturraspe/profil/spieler/71571
e1e75690,625658,Ander Martin,Right Winger,https://www.transfermarkt.com/ander-martin/profil/spieler/625658
59be3a74,601577,Anderson Lima,Attacking Midfield,https://www.transfermarkt.com/andre-anderson/profil/spieler/601577
5569bf9a,240274,Anderson Lucoqui,Left-Back,https://www.transfermarkt.com/anderson-lucoqui/profil/spieler/240274
d01231f0,345468,Andi Zeqiri,Centre-Forward,https://www.transfermarkt.com/andi-zeqiri/profil/spieler/345468
6f5f82c0,289255,Andoni Gorosabel,Right-Back,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255
fc8cb238,340206,Andoni LÃ³pez,Left-Back,https://www.transfermarkt.com/andoni-lopez/profil/spieler/340206
c24dba2a,120565,Andre Gray,Centre-Forward,https://www.transfermarkt.com/andre-gray/profil/spieler/120565
6bb2c084,354361,Andre-Frank Zambo Anguissa,Defensive Midfield,https://www.transfermarkt.com/andre-zambo-anguissa/profil/spieler/354361
7005ac66,364206,Andrea Adorante,Centre-Forward,https://www.transfermarkt.com/andrea-adorante/profil/spieler/364206
32ebfe1e,146680,Andrea Barberis,Defensive Midfield,https://www.transfermarkt.com/andrea-barberis/profil/spieler/146680
7c0000fd,7109,Andrea Barzagli,Centre-Back,https://www.transfermarkt.com/andrea-barzagli/profil/spieler/7109
438dfc6a,199941,Andrea Beghetto,Left-Back,https://www.transfermarkt.com/andrea-beghetto/profil/spieler/199941
d705ba44,167727,Andrea Belotti,Centre-Forward,https://www.transfermarkt.com/andrea-belotti/profil/spieler/167727
c75b6a02,99227,Andrea Bertolacci,Central Midfield,https://www.transfermarkt.com/andrea-bertolacci/profil/spieler/99227
247ed022,459658,Andrea Cambiaso,Left-Back,https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658
f7e2af2c,481834,Andrea Carboni,Centre-Back,https://www.transfermarkt.com/andrea-carboni/profil/spieler/481834
fe6a7685,337381,Andrea Cistana,Centre-Back,https://www.transfermarkt.com/andrea-cistana/profil/spieler/337381
6499048c,392959,Andrea Colpani,Central Midfield,https://www.transfermarkt.com/andrea-colpani/profil/spieler/392959
8fef5412,111227,Andrea Conti,Right-Back,https://www.transfermarkt.com/andrea-conti/profil/spieler/111227
70fd593e,21861,Andrea Cossu,Attacking Midfield,https://www.transfermarkt.com/andrea-cossu/profil/spieler/21861
f5e9a8bd,34336,Andrea Costa,Centre-Back,https://www.transfermarkt.com/andrea-costa/profil/spieler/34336
263b855a,319171,Andrea Danzi,Defensive Midfield,https://www.transfermarkt.com/andrea-danzi/profil/spieler/319171
44510fde,340151,Andrea Favilli,Centre-Forward,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151
c840baa2,536460,Andrea Ghezzi,Right Winger,https://www.transfermarkt.com/andrea-ghezzi/profil/spieler/536460
7f24b3eb,390163,Andrea Ghion,Defensive Midfield,https://www.transfermarkt.com/andrea-ghion/profil/spieler/390163
c375dfa5,134983,Andrea La Mantia,Centre-Forward,https://www.transfermarkt.com/andrea-la-mantia/profil/spieler/134983
e0314d87,34198,Andrea Masiello,Centre-Back,https://www.transfermarkt.com/andrea-masiello/profil/spieler/34198
65c75ea8,278578,Andrea Nalini,Right Winger,https://www.transfermarkt.com/andrea-nalini/profil/spieler/278578
4195b8b6,503619,Andrea Papetti,Centre-Back,https://www.transfermarkt.com/andrea-papetti/profil/spieler/503619
03f946ed,199258,Andrea Petagna,Centre-Forward,https://www.transfermarkt.com/andrea-petagna/profil/spieler/199258
08aa9cd1,315865,Andrea Pinamonti,Centre-Forward,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865
b3fd7075,44834,Andrea Poli,Central Midfield,https://www.transfermarkt.com/andrea-poli/profil/spieler/44834
bd4f5f94,28845,Andrea Raggi,Centre-Back,https://www.transfermarkt.com/andrea-raggi/profil/spieler/28845
539230cf,44327,Andrea Ranocchia,Centre-Back,https://www.transfermarkt.com/andrea-ranocchia/profil/spieler/44327
39ee6cb6,74448,Andrea Rispoli,Right Midfield,https://www.transfermarkt.com/andrea-rispoli/profil/spieler/74448
4b55eb4d,136133,Andrea Schiavone,Defensive Midfield,https://www.transfermarkt.com/andrea-schiavone/profil/spieler/136133
b59e02da,134369,Andrea Tabanelli,Central Midfield,https://www.transfermarkt.com/andrea-tabanelli/profil/spieler/134369
00a6485f,31182,Andreas Beck,Right-Back,https://www.transfermarkt.com/andreas-beck/profil/spieler/31182
b088d5d3,345748,Andreas Bruus,Right-Back,https://www.transfermarkt.com/andreas-bruus/profil/spieler/345748
1cb49278,196948,Andreas Christensen,Centre-Back,https://www.transfermarkt.com/andreas-christensen/profil/spieler/196948
c693347d,203412,Andreas Cornelius,Centre-Forward,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412
6639e500,203394,Andreas Pereira,Attacking Midfield,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394
c50cee19,432982,Andreas Skov Olsen,Right Winger,https://www.transfermarkt.com/andreas-skov-olsen/profil/spieler/432982
daa78200,94771,Andreas Voglsammer,Centre-Forward,https://www.transfermarkt.com/andreas-voglsammer/profil/spieler/94771
3befc2b6,270051,Andrei Girotto,Centre-Back,https://www.transfermarkt.com/andrei-girotto/profil/spieler/270051
b64073a0,816930,Andrei Motoc,Centre-Back,https://www.transfermarkt.com/andrei-motoc/profil/spieler/816930
603cb947,46580,Andrej KramariÄ,Centre-Forward,https://www.transfermarkt.com/andrej-kramaric/profil/spieler/46580
0f138d5a,65237,Andreu FontÃ s,Centre-Back,https://www.transfermarkt.com/andreu-fontas/profil/spieler/65237
49136c42,395083,Andrew Gravillon,Centre-Back,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083
2ef16f06,167798,Andrew Hjulsager,Attacking Midfield,https://www.transfermarkt.com/andrew-hjulsager/profil/spieler/167798
c393a6c4,621993,Andrew Omobamidele,Centre-Back,https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993
2e4f5f03,234803,Andrew Robertson,Left-Back,https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803
7d41b619,29975,Andrew Surman,Central Midfield,https://www.transfermarkt.com/andrew-surman/profil/spieler/29975
0a1efd3c,67639,Andrey Galabinov,Centre-Forward,https://www.transfermarkt.com/andrey-galabinov/profil/spieler/67639
61f2f56a,464446,Andri Fannar Baldursson,Central Midfield,https://www.transfermarkt.com/andri-fannar-baldursson/profil/spieler/464446
9be4ee80,316111,Andrija BaliÄ,Central Midfield,https://www.transfermarkt.com/andrija-balic/profil/spieler/316111
849c826a,69015,Andriy Yarmolenko,Right Winger,https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015
b28bbd58,61842,Andros Townsend,Right Winger,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842
049751d7,454863,AndrÃ¡s SchÃ¤fer,Central Midfield,https://www.transfermarkt.com/andras-schafer/profil/spieler/454863
5dbefa9d,45403,AndrÃ© Ayew,Left Winger,https://www.transfermarkt.com/andre-ayew/profil/spieler/45403
7527558b,135057,AndrÃ© Carrillo,Right Winger,https://www.transfermarkt.com/andre-carrillo/profil/spieler/135057
1961b2aa,221025,AndrÃ© Gomes,Central Midfield,https://www.transfermarkt.com/andre-gomes/profil/spieler/221025
cd82452e,42783,AndrÃ© Hahn,Right Winger,https://www.transfermarkt.com/andre-hahn/profil/spieler/42783
34b306a1,85164,AndrÃ© Hoffmann,Centre-Back,https://www.transfermarkt.com/andre-hoffmann/profil/spieler/85164
7483d9f9,175792,AndrÃ© Ramalho,Centre-Back,https://www.transfermarkt.com/andre-ramalho/profil/spieler/175792
ecbb3fdf,58205,AndrÃ© SchÃ¼rrle,Left Winger,https://www.transfermarkt.com/andre-schurrle/profil/spieler/58205
3effaa34,198008,AndrÃ© Silva,Centre-Forward,https://www.transfermarkt.com/andre-silva/profil/spieler/198008
6ea23758,403808,AndrÃ©s Andrade CedeÃ±o,Centre-Back,https://www.transfermarkt.com/andres-andrade/profil/spieler/403808
ef322658,20506,AndrÃ©s Guardado,Central Midfield,https://www.transfermarkt.com/andres-guardado/profil/spieler/20506
cfd65a29,7600,AndrÃ©s Iniesta,Central Midfield,https://www.transfermarkt.com/andres-iniesta/profil/spieler/7600
2ae30661,531277,AndrÃ©s MartÃ­n,Centre-Forward,https://www.transfermarkt.com/andres-martin/profil/spieler/531277
c8764028,461618,AndrÃ©s Solano,Right-Back,https://www.transfermarkt.com/andres-solano/profil/spieler/461618
5f951ef1,331389,AndrÃ©s Tello,Central Midfield,https://www.transfermarkt.com/andres-tello/profil/spieler/331389
b581987a,48066,Andy Carroll,Centre-Forward,https://www.transfermarkt.com/andy-carroll/profil/spieler/48066
d33c706e,122797,Andy Delort,Centre-Forward,https://www.transfermarkt.com/andy-delort/profil/spieler/122797
9b5237b1,711976,Andy Diouf,Right Winger,https://www.transfermarkt.com/andy-diouf/profil/spieler/711976
d790907f,56872,Andy King,Central Midfield,https://www.transfermarkt.com/andy-king/profil/spieler/56872
f18d7ab2,494236,Andy Pelmard,Centre-Back,https://www.transfermarkt.com/andy-pelmard/profil/spieler/494236
eab957a3,377468,Anel Ahmedhodzic,Centre-Back,https://www.transfermarkt.com/anel-ahmedhodzic/profil/spieler/377468
645a3363,392770,Angel Gomes,Attacking Midfield,https://www.transfermarkt.com/angel-gomes/profil/spieler/392770
30941e96,277179,AngeliÃ±o,Left-Back,https://www.transfermarkt.com/angelino/profil/spieler/277179
4b96c347,250013,Angelo Fulgini,Attacking Midfield,https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013
fcd20025,539220,Angelo Ndrecka,Left-Back,https://www.transfermarkt.com/angelo-ndrecka/profil/spieler/539220
74b2cd7e,48002,Angelo Ogbonna,Centre-Back,https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002
3b1ed320,443710,Angelo Stiller,Defensive Midfield,https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710
19a967ab,429874,Ansgar Knauff,Right Winger,https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874
754d5c33,595169,Ansou Sow,Centre-Forward,https://www.transfermarkt.com/ansou-sow/profil/spieler/595169
0ba976e4,466810,Ansu Fati,Left Winger,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810
8f3565b3,46413,Ante Budimir,Centre-Forward,https://www.transfermarkt.com/ante-budimir/profil/spieler/46413
cd9b37a3,371003,Ante Palaversa,Central Midfield,https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003
536cebe5,187587,Ante RebiÄ,Left Winger,https://www.transfermarkt.com/ante-rebic/profil/spieler/187587
2d3f7367,96630,Ante ÄoriÄ,Attacking Midfield,https://www.transfermarkt.com/ante-coric/profil/spieler/96630
16324e1d,190338,Anthony BrianÃ§on,Centre-Back,https://www.transfermarkt.com/anthony-briancon/profil/spieler/190338
0118c54c,453016,Anthony Caci,Left-Back,https://www.transfermarkt.com/anthony-caci/profil/spieler/453016
2fba6108,583189,Anthony Elanga,Left Winger,https://www.transfermarkt.com/anthony-elanga/profil/spieler/583189
c27dfb82,111528,Anthony GonÃ§alves,Central Midfield,https://www.transfermarkt.com/anthony-goncalves/profil/spieler/111528
2bd83368,503733,Anthony Gordon,Left Winger,https://www.transfermarkt.com/anthony-gordon/profil/spieler/503733
de838f86,58995,Anthony Jung,Left-Back,https://www.transfermarkt.com/anthony-jung/profil/spieler/58995
6c679c6d,149237,Anthony Knockaert,Right Winger,https://www.transfermarkt.com/anthony-knockaert/profil/spieler/149237
ccee698e,140803,Anthony Limbombe,Left Winger,https://www.transfermarkt.com/anthony-limbombe/profil/spieler/140803
07c7eb0c,111266,Anthony Losilla,Defensive Midfield,https://www.transfermarkt.com/anthony-losilla/profil/spieler/111266
38699c72,131275,Anthony Lozano,Centre-Forward,https://www.transfermarkt.com/choco-lozano/profil/spieler/131275
8b788c01,182877,Anthony Martial,Centre-Forward,https://www.transfermarkt.com/anthony-martial/profil/spieler/182877
34e4343c,50512,Anthony Modeste,Centre-Forward,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512
9b545925,690799,Anthony Rouault,Centre-Back,https://www.transfermarkt.com/anthony-rouault/profil/spieler/690799
99be8fb5,142281,Anthony Ujah,Centre-Forward,https://www.transfermarkt.com/anthony-ujah/profil/spieler/142281
eb78322b,247300,Anthony Walongwa,Centre-Back,https://www.transfermarkt.com/anthony-walongwa/profil/spieler/247300
