fbref_id,Season_End_Year,Player,Nation,Pos,age_y,Born,Squads,Comps,n_clubs,std_MP_Playing,std_Starts_Playing,std_Min_Playing,std_Mins_Per_90_Playing,std_Gls,std_Ast,std_G_minus_PK,std_PK,std_PKatt,std_CrdY,std_CrdR,std_Gls_Per,std_Ast_Per,std_G_plus_A_Per,std_G_minus_PK_Per,std_G_plus_A_minus_PK_Per,std_xG_Expected,std_npxG_Expected,std_xAG_Expected,std_npxG_plus_xAG_Expected,std_xG_Per,std_xAG_Per,std_xG_plus_xAG_Per,std_npxG_Per,std_npxG_plus_xAG_Per,std_age_y,sho_Sh_Standard,sho_SoT_Standard,sho_SoT_percent_Standard,sho_Sh_per_90_Standard,sho_SoT_per_90_Standard,sho_G_per_Sh_Standard,sho_G_per_SoT_Standard,sho_Dist_Standard,sho_FK_Standard,sho_npxG_per_Sh_Expected,sho_G_minus_xG_Expected,sho_np:G_minus_xG_Expected,pas_Cmp_Total,pas_Att_Total,pas_Cmp_percent_Total,pas_TotDist_Total,pas_PrgDist_Total,pas_Cmp_Short,pas_Att_Short,pas_Cmp_percent_Short,pas_Cmp_Medium,pas_Att_Medium,pas_Cmp_percent_Medium,pas_Cmp_Long,pas_Att_Long,pas_Cmp_percent_Long,pas_Ast,pas_xA,pas_A_minus_xA,pas_KP,pas_Final_Third,pas_PPA,pas_CrsPA,pas_Prog,pas_xAG,pas_A_minus_xAG,pos_Touches_Touches,pos_Def_Pen_Touches,pos_Def_3rd_Touches,pos_Mid_3rd_Touches,pos_Att_3rd_Touches,pos_Att_Pen_Touches,pos_Live_Touches,pos_Succ_Dribbles,pos_Att_Dribbles,pos_Succ_percent_Dribbles,pos_nPl_Dribbles,pos_Megs_Dribbles,pos_Carries_Carries,pos_TotDist_Carries,pos_PrgDist_Carries,pos_Prog_Carries,pos_Final_Third_Carries,pos_CPA_Carries,pos_Mis_Carries,pos_Dis_Carries,pos_Targ_Receiving,pos_Rec_Receiving,pos_Rec_percent_Receiving,pos_Prog_Receiving,pos_Mis_Dribbles,pos_Dis_Dribbles,gca_SCA_SCA,gca_SCA90_SCA,gca_PassLive_SCA,gca_PassDead_SCA,gca_Drib_SCA,gca_Sh_SCA,gca_Fld_SCA,gca_Def_SCA,gca_GCA_GCA,gca_GCA90_GCA,gca_PassLive_GCA,gca_PassDead_GCA,gca_Drib_GCA,gca_Sh_GCA,gca_Fld_GCA,gca_Def_GCA,def_Tkl_Tackles,def_TklW_Tackles,def_Def_3rd_Tackles,def_Mid_3rd_Tackles,def_Att_3rd_Tackles,def_Tkl_Vs,def_Att_Vs,def_Tkl_percent_Vs,def_Past_Vs,def_Press_Pressures,def_Succ_Pressures,def_percent_Pressures,def_Def_3rd_Pressures,def_Mid_3rd_Pressures,def_Att_3rd_Pressures,def_Blocks_Blocks,def_Sh_Blocks,def_ShSv_Blocks,def_Pass_Blocks,def_Int,def_Tkl_plus_Int,def_Clr,def_Err,msc_2CrdY,msc_Fls,msc_Fld,msc_Off,msc_Crs,msc_PKwon,msc_PKcon,msc_OG,msc_Recov,msc_Won_Aerial,msc_Lost_Aerial,msc_Won_percent_Aerial,pt_Mn_per_MP_Playing_Time,pt_Min_percent_Playing_Time,pt_Mn_per_Start_Starts,pt_Compl_Starts,pt_Subs_Subs,pt_Mn_per_Sub_Subs,pt_unSub_Subs,pt_PPM_Team_Success,pt_onG_Team_Success,pt_onGA_Team_Success,pt_plus_per_minus_Team_Success,pt_plus_per_minus_90_Team_Success,pt_On_minus_Off_Team_Success,pt_onxG_Team_Success_xG,pt_onxGA_Team_Success_xG,pt_xGplus_per_minus_Team_Success_xG,pt_xGplus_per_minus_90_Team_Success_xG,pt_On_minus_Off_Team_Success_xG,pos_primary,pos_multi
74419746,2019,Samir Handanović,SVN,GK,34.0,1984.0,Inter,Serie A,1,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,940.0,1151.0,81.7,25214.0,15544.0,179.0,180.0,99.4,461.0,466.0,98.9,298.0,503.0,59.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,1214.0,1110.0,1209.0,6.0,2.0,0.0,902.0,0.0,0.0,,0.0,0.0,672.0,2689.0,1672.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,100.0,0.0,,,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,,90.0,100.0,90.0,38.0,0.0,,0.0,1.82,57.0,33.0,24.0,0.63,,64.1,38.2,25.9,0.6800000000000002,,GK,0
74419746,2020,Samir Handanović,SVN,GK,35.0,1984.0,Inter,Serie A,1,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,966.0,1114.0,86.7,24649.0,12985.0,220.0,220.0,100.0,458.0,460.0,99.6,286.0,432.0,66.2,0.0,0.3,-0.3,2.0,5.0,0.0,0.0,0.0,,,1178.0,1093.0,1174.0,6.0,0.0,0.0,860.0,1.0,1.0,100.0,1.0,0.0,586.0,2705.0,1626.0,0.0,0.0,0.0,0.0,0.0,572.0,570.0,99.7,0.0,,,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,,90.0,92.1,90.0,35.0,0.0,,3.0,2.17,74.0,32.0,42.0,1.2,0.2,67.3,36.3,31.1,0.89,0.7,GK,0
74419746,2021,Samir Handanović,SVN,GK,36.0,1984.0,Inter,Serie A,1,37.0,37.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,938.0,1090.0,86.1,23550.0,12404.0,200.0,201.0,99.5,494.0,498.0,99.2,241.0,386.0,62.400000000000006,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,1140.0,1074.0,1137.0,4.0,0.0,0.0,915.0,0.0,0.0,,0.0,0.0,622.0,2569.0,1484.0,0.0,0.0,0.0,0.0,0.0,686.0,684.0,99.7,0.0,,,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,,88.0,94.7,88.0,35.0,0.0,,1.0,2.38,81.0,33.0,48.0,1.3299999999999998,-1.67,68.6,35.7,33.0,0.92,-0.7,GK,0
74419746,2022,Samir Handanović,SVN,GK,37.0,1984.0,Inter,Serie A,1,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,1068.0,1259.0,84.8,27777.0,16163.0,259.0,260.0,99.6,489.0,493.0,99.2,311.0,496.0,62.7,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,1335.0,1270.0,1333.0,2.0,1.0,1.0,1155.0,0.0,0.0,,0.0,0.0,818.0,3681.0,2423.0,0.0,0.0,0.0,1.0,0.0,897.0,893.0,99.6,0.0,,,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,,90.0,97.4,90.0,37.0,0.0,,1.0,2.27,83.0,30.0,53.0,1.43,2.43,79.3,38.0,41.3,1.12,0.21,GK,0
74419746,2023,Samir Handanović,SVN,GK,38.0,1984.0,Inter,Serie A,1,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,280.0,314.0,89.2,6390.0,4416.0,88.0,89.0,98.9,130.0,131.0,99.2,61.0,90.0,67.8,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,332.0,267.0,329.0,2.0,1.0,0.0,332.0,0.0,0.0,,,,,,,,,,,,,198.0,,0.0,1.0,0.0,2.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,90.0,72.7,90.0,8.0,0.0,,3.0,1.5,14.0,13.0,1.0,0.1199999999999999,-1.21,13.2,8.0,5.2,0.65,-0.53,GK,0
74733221,2020,Romain Salin,FRA,GK,35.0,1984.0,Rennes,Ligue 1,1,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,96.0,130.0,73.8,3247.0,2099.0,15.0,15.0,100.0,32.0,32.0,100.0,48.0,82.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,142.0,127.0,142.0,0.0,0.0,0.0,89.0,0.0,0.0,,0.0,0.0,47.0,316.0,135.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,95.2,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,90.0,14.3,90.0,4.0,0.0,,21.0,1.8,6.0,5.0,1.0,0.25,-0.29,5.0,5.6,-0.5,-0.13,-0.45,GK,0
74733221,2021,Romain Salin,FRA,GK,36.0,1984.0,Rennes,Ligue 1,1,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,409.0,544.0,75.2,11984.0,7805.0,63.0,64.0,98.4,214.0,215.0,99.5,131.0,264.0,49.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,,,579.0,455.0,576.0,5.0,0.0,0.0,419.0,0.0,0.0,,0.0,0.0,272.0,1354.0,756.0,0.0,0.0,0.0,0.0,0.0,246.0,245.0,99.6,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,,90.0,39.5,90.0,15.0,0.0,,20.0,2.13,26.0,14.0,12.0,0.8,0.8,19.4,15.8,3.5,0.24,-0.04,GK,0
74733221,2022,Romain Salin,FRA,GK,37.0,1984.0,Rennes,Ligue 1,1,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,29.0,32.0,90.6,849.0,494.0,7.0,7.0,100.0,12.0,12.0,100.0,10.0,13.0,76.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,34.0,25.0,32.0,2.0,0.0,0.0,30.0,1.0,1.0,100.0,1.0,0.0,27.0,117.0,68.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,90.0,2.6,90.0,1.0,0.0,,23.0,0.0,0.0,2.0,-2.0,-2.0,-3.19,1.0,0.5,0.5,0.54,-0.03,GK,0
75751c99,2018,Iván Cuéllar,ESP,GK,33.0,1984.0,Leganés,La Liga,1,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,427.0,984.0,43.4,21228.0,17492.0,18.0,20.0,90.0,86.0,89.0,96.6,323.0,874.0,37.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,,,1146.0,945.0,1138.0,11.0,0.0,0.0,788.0,0.0,0.0,,0.0,0.0,492.0,3449.0,1667.0,0.0,0.0,0.0,0.0,0.0,381.0,380.0,99.7,0.0,,,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,,90.0,92.1,90.0,35.0,0.0,,0.0,1.14,29.0,43.0,-14.0,-0.4,0.6,36.3,40.7,-4.4,-0.13,0.27,GK,0
75751c99,2019,Iván Cuéllar,ESP,GK,34.0,1984.0,Leganés,La Liga,1,34.0,34.0,3055.0,33.9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,576.0,1051.0,54.8,26398.0,19894.0,30.0,31.0,96.8,149.0,156.0,95.5,397.0,864.0,45.9,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,,,1137.0,957.0,1125.0,14.0,0.0,0.0,747.0,0.0,0.0,,0.0,0.0,506.0,3834.0,2039.0,0.0,0.0,0.0,0.0,0.0,382.0,381.0,99.7,0.0,,,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,,90.0,89.3,90.0,33.0,0.0,,2.0,1.24,35.0,38.0,-3.0,-0.09,0.65,34.4,34.7,-0.3,-0.01,0.55,GK,0
75751c99,2020,Iván Cuéllar,ESP,GK,35.0,1984.0,Leganés,La Liga,1,27.0,27.0,2429.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,423.0,823.0,51.4,19260.0,14320.0,29.0,30.0,96.7,113.0,114.0,99.1,281.0,679.0,41.4,0.0,0.0,0.0,0.0,27.0,1.0,0.0,2.0,,,905.0,734.0,884.0,20.0,1.0,0.0,561.0,0.0,0.0,,0.0,0.0,349.0,2849.0,1552.0,1.0,0.0,0.0,0.0,0.0,229.0,228.0,99.6,0.0,,,3.0,0.11,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,,90.0,71.0,90.0,26.0,0.0,,1.0,1.11,25.0,33.0,-8.0,-0.3,0.88,27.6,26.3,1.3,0.05,0.31,GK,0
76806215,2018,Yohann Pelé,FRA,GK,34.0,1982.0,Marseille,Ligue 1,1,10.0,7.0,738.0,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,136.0,184.0,73.9,4311.0,2629.0,19.0,19.0,100.0,51.0,52.0,98.1,65.0,112.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,228.0,207.0,228.0,0.0,0.0,0.0,183.0,1.0,1.0,100.0,1.0,0.0,117.0,640.0,228.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,,74.0,21.6,90.0,7.0,3.0,36.0,28.0,1.9,15.0,10.0,5.0,0.61,-0.33,14.5,9.1,5.4,0.66,-0.14,GK,0
76806215,2019,Yohann Pelé,FRA,GK,35.0,1982.0,Marseille,Ligue 1,1,9.0,7.0,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,178.0,223.0,79.8,5451.0,3151.0,14.0,14.0,100.0,92.0,92.0,100.0,72.0,117.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,241.0,224.0,241.0,0.0,0.0,0.0,181.0,0.0,0.0,,0.0,0.0,126.0,509.0,237.0,0.0,0.0,0.0,0.0,0.0,115.0,112.0,97.4,0.0,,,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,,76.0,19.9,90.0,7.0,2.0,26.0,29.0,1.56,18.0,12.0,6.0,0.7899999999999999,0.73,10.8,11.3,-0.5,-0.06,-0.28,GK,0
76806215,2020,Yohann Pelé,FRA,GK,36.0,1982.0,Marseille,Ligue 1,1,2.0,1.0,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,36.0,47.0,76.6,912.0,566.0,4.0,4.0,100.0,23.0,23.0,100.0,9.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,51.0,43.0,51.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,19.0,75.0,39.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,75.0,6.0,91.0,1.0,1.0,59.0,26.0,2.0,4.0,2.0,2.0,1.2,0.82,2.9,1.9,1.0,0.61,0.48,GK,0
76806215,2021,Yohann Pelé,FRA,GK,37.0,1982.0,Marseille,Ligue 1,1,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,23.0,25.0,92.0,425.0,235.0,5.0,5.0,100.0,16.0,17.0,94.1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.0,24.0,26.0,1.0,0.0,0.0,21.0,0.0,0.0,,0.0,0.0,7.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,90.0,2.6,90.0,1.0,0.0,,34.0,0.0,1.0,2.0,-1.0,-1.0,-1.22,2.2,1.5,0.7,0.65,0.63,GK,0
76eca7e2,2018,Wayne Hennessey,WAL,GK,30.0,1987.0,Crystal Palace,Premier League,1,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.02,0.02,0.0,0.02,30.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,407.0,782.0,52.0,19615.0,16154.0,28.0,28.0,100.0,111.0,112.0,99.1,268.0,642.0,41.7,0.0,0.4,-0.4,1.0,32.0,1.0,0.0,0.0,,,853.0,748.0,835.0,18.0,0.0,0.0,522.0,0.0,0.0,,0.0,0.0,292.0,1792.0,1197.0,0.0,0.0,0.0,0.0,0.0,214.0,214.0,100.0,0.0,,,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,,90.0,71.1,,27.0,0.0,,9.0,1.11,29.0,41.0,-12.0,-0.44,-0.63,37.0,38.7,-1.7,-0.0599999999999999,-0.72,GK,0
76eca7e2,2019,Wayne Hennessey,WAL,GK,31.0,1987.0,Crystal Palace,Premier League,1,18.0,17.0,1576.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,269.0,511.0,52.6,11065.0,8562.0,14.0,14.0,100.0,105.0,107.0,98.1,150.0,389.0,38.6,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,,,559.0,484.0,545.0,15.0,0.0,0.0,352.0,0.0,0.0,,0.0,0.0,226.0,1262.0,772.0,0.0,0.0,0.0,0.0,0.0,174.0,173.0,99.4,0.0,,,3.0,0.17,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,,88.0,46.1,90.0,17.0,1.0,45.0,15.0,0.83,16.0,26.0,-10.0,-0.57,-0.96,21.4,23.3,-1.8,-0.11,-0.28,GK,0
76eca7e2,2020,Wayne Hennessey,WAL,GK,32.0,1987.0,Crystal Palace,Premier League,1,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,44.0,103.0,42.70000000000001,2365.0,2024.0,3.0,3.0,100.0,7.0,8.0,87.5,34.0,92.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,116.0,104.0,114.0,2.0,0.0,0.0,64.0,0.0,0.0,,0.0,0.0,37.0,167.0,105.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,100.0,0.0,,,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,90.0,7.9,90.0,3.0,0.0,,34.0,0.33,2.0,8.0,-6.0,-2.0,-1.63,2.3,6.5,-4.1,-1.37,-1.0,GK,0
