fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability,fut_year,fut_ability,survived
20b104bc,Adam Smith,2020,DF,28.0,2055.0,Bournemouth,Premier League,True,48.1,59.4,46.7,34.5,47.3,46.5,공격형 풀백,0.81,48.9,47.7,2023.0,36.7,1
20e73fac,Benjamin Bourigeaud,2018,MF,23.0,3102.0,Rennes,Ligue 1,True,80.2,57.0,81.4,35.3,34.3,57.6,딥 플레이메이커,0.92,55.4,56.5,2021.0,61.6,1
20e73fac,Benjamin Bourigeaud,2019,MF,24.0,2425.0,Rennes,Ligue 1,True,65.8,47.8,59.8,36.0,42.4,49.7,딥 플레이메이커,0.47,47.9,48.8,2022.0,62.8,1
20e73fac,Benjamin Bourigeaud,2020,MF,25.0,1903.0,Rennes,Ligue 1,True,55.3,50.3,58.1,44.9,57.7,52.6,딥 플레이메이커,0.73,52.3,52.4,2023.0,58.4,1
2114abf9,Camillo Ciano,2019,FW,28.0,2454.0,Frosinone,Serie A,True,41.4,61.0,75.1,24.9,54.1,51.6,연결형 공격수,0.46,55.2,53.4,,,0
21166ff4,Çağlar Söyüncü,2018,DF,21.0,2153.0,Freiburg,Bundesliga,True,50.0,39.3,12.3,57.9,62.4,51.0,스토퍼,0.81,57.6,54.3,2021.0,51.6,1
21166ff4,Çağlar Söyüncü,2020,DF,23.0,3036.0,Leicester City,Premier League,True,62.3,54.2,20.9,70.0,70.8,61.9,스토퍼,0.92,67.7,64.8,2022.0,62.4,1
2145368f,Lamine Fomba,2020,MF,21.0,1373.0,Nîmes,Ligue 1,True,34.8,22.2,11.4,26.8,79.8,31.5,수비형 파괴자,1.38,52.2,41.8,,,0
2146785a,Davide Calabria,2018,DF,20.0,1564.0,Milan,Serie A,True,76.7,73.4,90.5,45.7,50.3,59.1,공격형 풀백,0.94,69.2,64.2,2021.0,60.2,1
2146785a,Davide Calabria,2019,DF,21.0,1950.0,Milan,Serie A,True,52.1,79.5,77.1,33.4,52.5,55.5,공격형 풀백,0.52,63.8,59.6,2022.0,57.4,1
2146785a,Davide Calabria,2020,DF,22.0,1622.0,Milan,Serie A,True,53.7,83.4,78.5,30.1,46.1,53.2,공격형 풀백,0.1,63.7,58.4,2022.0,57.4,1
21512407,Kieran Trippier,2018,DF,26.0,1914.0,Tottenham,Premier League,True,52.2,76.8,98.1,41.4,60.8,62.5,공격형 풀백,0.83,71.2,66.8,2021.0,60.4,1
21512407,Kieran Trippier,2019,DF,27.0,2276.0,Tottenham,Premier League,True,57.5,67.2,98.2,36.8,56.6,58.0,공격형 풀백,0.88,67.3,62.6,2022.0,56.1,1
21512407,Kieran Trippier,2020,DF,28.0,1979.0,Atlético Madrid,La Liga,True,44.1,65.9,97.9,34.1,36.3,48.2,공격형 풀백,0.85,61.0,54.6,2023.0,53.6,1
2174bc8d,François Bellugou,2018,MF,30.0,2177.0,Troyes,Ligue 1,True,16.2,19.7,7.2,57.2,59.4,30.1,수비형 파괴자,0.06,48.1,39.1,,,0
217875a4,Sebastian Walukiewicz,2020,DF,19.0,1165.0,Cagliari,Serie A,True,25.4,38.4,24.1,69.9,31.4,41.4,빌드업 수비수,0.56,44.4,42.9,,,0
21a66f6a,Harry Kane,2018,FW,24.0,3076.0,Tottenham,Premier League,True,72.3,65.1,50.9,35.7,47.0,60.4,박스 포처,1.59,62.2,61.3,2021.0,74.8,1
21a66f6a,Harry Kane,2019,FW,25.0,2424.0,Tottenham,Premier League,True,73.6,64.9,62.0,27.3,46.1,62.2,박스 포처,0.6,63.6,62.9,2022.0,71.4,1
21a66f6a,Harry Kane,2020,FW,26.0,2587.0,Tottenham,Premier League,True,60.3,50.6,32.8,38.1,54.1,50.0,박스 포처,0.19,52.4,51.2,2023.0,67.8,1
21d4e122,Dani Castellano,2018,DF,29.0,2025.0,Las Palmas,La Liga,True,32.2,52.6,61.5,32.9,37.5,41.5,공격형 풀백,0.88,46.8,44.2,,,0
21f8d950,Efthimis Koulouris,2020,FW,23.0,1541.0,Toulouse,Ligue 1,True,37.7,30.6,38.2,44.0,44.9,37.7,연결형 공격수,0.34,37.8,37.8,,,0
2200181e,Kaan Ayhan,2019,DF,23.0,2449.0,Düsseldorf,Bundesliga,True,74.9,54.9,35.1,67.1,53.9,56.6,빌드업 수비수,0.54,57.4,57.0,2022.0,47.7,1
2200181e,Kaan Ayhan,2020,DF,24.0,2731.0,Düsseldorf,Bundesliga,True,74.7,69.1,55.6,57.2,39.1,53.1,빌드업 수비수,1.13,58.5,55.8,2022.0,47.7,1
22051fbe,Giulio Donati,2018,DF,27.0,2284.0,Mainz 05,Bundesliga,True,48.9,40.1,79.7,34.7,45.5,45.3,공격형 풀백,1.16,51.1,48.2,2020.0,53.0,1
22051fbe,Giulio Donati,2020,DF,29.0,1760.0,Lecce,Serie A,True,48.8,61.3,89.3,52.6,26.3,47.3,공격형 풀백,0.22,58.8,53.0,,,0
220c11f1,Cristhian Stuani,2018,FW,30.0,2710.0,Girona,La Liga,True,57.8,13.1,5.9,40.7,43.7,35.4,박스 포처,0.46,42.4,38.9,,,0
220c11f1,Cristhian Stuani,2019,FW,31.0,2729.0,Girona,La Liga,True,47.4,15.0,14.2,40.5,54.6,34.3,박스 포처,0.26,39.2,36.8,,,0
22551915,Cuco Martina,2018,DF,27.0,1830.0,Everton,Premier League,True,39.0,36.3,70.1,36.4,65.2,51.4,스토퍼,0.28,54.4,52.9,,,0
2258c078,Federico Viviani,2018,MF,25.0,2480.0,SPAL,Serie A,True,55.8,42.1,56.7,53.2,72.3,53.8,딥 플레이메이커,0.78,53.7,53.8,,,0
22721b88,Jordan Amavi,2018,DF,23.0,2193.0,Marseille,Ligue 1,True,62.3,55.6,81.6,25.3,51.0,49.1,공격형 풀백,0.93,57.3,53.2,2020.0,56.0,1
22721b88,Jordan Amavi,2019,DF,24.0,2177.0,Marseille,Ligue 1,True,59.6,62.0,71.4,20.9,79.8,59.7,공격형 풀백,0.9,61.5,60.6,,,0
22721b88,Jordan Amavi,2020,DF,25.0,2164.0,Marseille,Ligue 1,True,53.2,55.4,57.0,31.1,73.0,56.4,공격형 풀백,0.67,55.5,56.0,,,0
228b0d9d,Aihen Muñoz,2019,DF,20.0,951.0,Real Sociedad,La Liga,True,26.8,48.4,54.7,31.4,46.9,43.1,공격형 풀백,1.19,45.0,44.0,2022.0,43.2,1
228b0d9d,Aihen Muñoz,2020,DF,21.0,981.0,Real Sociedad,La Liga,True,34.7,48.6,43.3,36.3,34.9,38.8,공격형 풀백,0.69,41.3,40.0,2022.0,43.2,1
22bfb57e,Jean-Victor Makengo,2019,MF,20.0,1029.0,Nice,Ligue 1,True,51.1,50.7,41.0,39.5,12.4,40.9,볼 운반형,1.2,43.3,42.1,2022.0,43.7,1
22bfb57e,Jean-Victor Makengo,2020,MF,21.0,988.0,Toulouse,Ligue 1,True,41.6,60.3,30.3,39.8,12.1,40.2,볼 운반형,1.17,44.5,42.4,2022.0,43.7,1
2306bfde,Rubén Pardo,2019,MF,25.0,1368.0,Real Sociedad,La Liga,True,48.3,56.1,78.7,41.1,40.8,54.2,딥 플레이메이커,1.26,55.3,54.8,,,0
230a2fac,Giovanni Di Lorenzo,2019,DF,24.0,3330.0,Empoli,Serie A,True,82.2,83.2,86.2,29.1,40.6,52.9,공격형 풀백,1.08,67.2,60.0,2022.0,63.1,1
230a2fac,Giovanni Di Lorenzo,2020,DF,25.0,2970.0,Napoli,Serie A,True,79.5,84.8,79.2,54.1,31.8,55.1,공격형 풀백,0.05,67.6,61.4,2023.0,59.0,1
2334478a,Stefano Sturaro,2020,MF,26.0,1252.0,Genoa,Serie A,True,59.6,33.1,41.7,25.2,63.0,41.7,수비형 파괴자,0.41,47.8,44.8,2022.0,39.4,1
2374aaca,Nicolás González,2019,FW,20.0,2162.0,Stuttgart,Bundesliga,True,37.6,57.4,52.4,19.0,80.9,47.0,돌파형 윙어,0.09,51.6,49.3,2022.0,66.0,1
23c63b7f,Ignatius Ganago,2019,FW,19.0,1036.0,Nice,Ligue 1,True,39.1,35.4,25.9,56.5,29.3,36.5,박스 포처,0.81,37.5,37.0,2022.0,45.4,1
23c63b7f,Ignatius Ganago,2020,FW,20.0,1239.0,Nice,Ligue 1,True,26.4,53.4,51.2,53.4,45.1,41.3,돌파형 윙어,0.8,45.3,43.3,2022.0,45.4,1
240d3a0b,Dani García,2018,MF,27.0,2775.0,Eibar,La Liga,True,15.2,34.3,17.1,59.7,68.8,38.2,딥 플레이메이커,0.07,40.6,39.4,2021.0,47.8,1
240d3a0b,Dani García,2019,MF,28.0,2476.0,Athletic Club,La Liga,True,8.8,21.7,6.8,63.1,75.7,33.2,수비형 파괴자,0.31,57.7,45.4,2022.0,38.6,1
240d3a0b,Dani García,2020,MF,29.0,3029.0,Athletic Club,La Liga,True,14.3,20.1,5.9,63.3,72.7,32.9,수비형 파괴자,0.17,56.2,44.6,2022.0,38.6,1
24228180,Bruno Petković,2018,FW,22.0,1251.0,Hellas Verona / Bologna,Serie A,True,28.2,50.9,59.7,13.6,77.8,42.5,연결형 공격수,0.15,44.1,43.3,,,0
243f4a0b,Otávio,2018,MF,23.0,1484.0,Bordeaux,Ligue 1,True,14.3,29.5,21.0,71.1,69.4,39.8,수비형 파괴자,0.21,58.6,49.2,2021.0,44.1,1
243f4a0b,Otávio,2019,MF,24.0,2875.0,Bordeaux,Ligue 1,True,18.5,34.9,14.2,63.7,63.2,38.3,수비형 파괴자,1.11,54.4,46.3,2022.0,42.9,1
243f4a0b,Otávio,2020,MF,25.0,2211.0,Bordeaux,Ligue 1,True,33.5,29.6,14.7,67.5,67.8,40.5,수비형 파괴자,0.94,57.7,49.1,2022.0,42.9,1
244bc2c8,Boulaye Dia,2020,FW,22.0,1812.0,Reims,Ligue 1,True,39.3,38.4,46.9,43.1,46.5,41.7,연결형 공격수,0.41,42.7,42.2,2022.0,54.6,1
244f57b9,Jony,2019,MF,27.0,2971.0,Alavés,La Liga,True,77.5,49.0,90.8,9.0,13.0,48.3,딥 플레이메이커,1.19,45.5,46.9,,,0
244f57b9,Jony,2020,DF,28.0,1177.0,Lazio,Serie A,True,54.7,49.0,90.7,19.5,13.3,31.8,공격형 풀백,2.0,48.4,40.1,,,0
246d153b,Ola Aina,2019,DF,21.0,2160.0,Torino,Serie A,True,77.3,63.5,77.8,24.1,53.4,51.7,공격형 풀백,1.79,60.5,56.1,2022.0,50.7,1
246d153b,Ola Aina,2020,DF,22.0,2079.0,Torino,Serie A,True,48.4,71.1,82.2,22.8,45.9,48.9,공격형 풀백,1.77,59.3,54.1,2022.0,50.7,1
2475dcc6,Dušan Tadić,2018,MF,28.0,2791.0,Southampton,Premier League,True,66.8,59.8,77.7,16.3,26.9,50.8,공격형 MF,0.34,61.3,56.0,,,0
247accfd,Bakaye Dibassy,2018,DF,27.0,2778.0,Amiens,Ligue 1,True,53.3,43.8,37.9,27.7,52.2,43.0,공격형 풀백,0.39,42.6,42.8,2020.0,47.6,1
247accfd,Bakaye Dibassy,2019,DF,28.0,2942.0,Amiens,Ligue 1,True,46.7,36.9,29.4,40.1,42.2,39.6,공격형 풀백,0.12,37.5,38.6,,,0
247accfd,Bakaye Dibassy,2020,DF,29.0,1868.0,Amiens,Ligue 1,True,57.2,28.0,23.6,47.4,55.6,44.9,스토퍼,0.26,50.2,47.6,,,0
24eb7ed6,Junior Sambia,2018,MF,20.0,1543.0,Montpellier,Ligue 1,True,67.9,58.6,78.5,23.7,46.5,55.2,딥 플레이메이커,0.07,53.5,54.4,2021.0,56.7,1
24eb7ed6,Junior Sambia,2019,MF,21.0,926.0,Montpellier,Ligue 1,True,68.0,63.6,75.4,16.4,41.6,53.9,볼 운반형,0.39,57.1,55.5,2022.0,49.4,1
24f59bb2,Junior Firpo,2018,DF,20.0,1189.0,Betis,La Liga,True,90.8,52.7,75.5,38.9,31.5,45.0,공격형 풀백,0.89,55.9,50.4,2020.0,62.2,1
24f59bb2,Junior Firpo,2019,DF,21.0,1937.0,Betis,La Liga,True,90.2,64.9,72.6,37.5,38.6,49.6,공격형 풀백,1.18,60.0,54.8,2022.0,61.7,1
24f59bb2,Junior Firpo,2020,DF,22.0,1014.0,Barcelona,La Liga,True,64.4,80.5,75.9,57.6,41.7,58.0,공격형 풀백,0.0,66.5,62.2,2022.0,61.7,1
2513a588,Luciano Vietto,2019,FW,24.0,986.0,Fulham,Premier League,True,44.6,65.4,85.8,48.1,53.5,58.2,연결형 공격수,0.86,64.2,61.2,,,0
2515040a,Paul Baysse,2018,DF,29.0,1805.0,Málaga / Bordeaux,La Liga / Ligue 1,True,61.0,31.7,13.0,58.8,57.4,48.3,스토퍼,0.49,54.4,51.4,2021.0,50.5,1
2515040a,Paul Baysse,2019,DF,30.0,1862.0,Caen / Bordeaux,Ligue 1,True,53.6,21.0,19.3,63.1,61.5,49.2,스토퍼,0.9,56.7,53.0,2021.0,50.5,1
253a06b9,Ezequiel Ávila,2019,FW,24.0,1997.0,Huesca,La Liga,True,55.3,65.2,45.8,24.1,75.8,54.3,박스 포처,0.33,53.8,54.0,2022.0,41.2,1
253a06b9,Ezequiel Ávila,2020,FW,25.0,1591.0,Osasuna,La Liga,True,73.0,52.0,64.8,22.1,61.7,60.9,박스 포처,0.85,63.5,62.2,2022.0,41.2,1
254147d4,Moussa Djenepo,2020,MF,21.0,928.0,Southampton,Premier League,True,81.4,57.6,81.7,15.2,48.6,56.1,볼 운반형,1.5,57.5,56.8,,,0
25444898,Julian Palmieri,2018,DF,30.0,1127.0,Metz,Ligue 1,True,43.9,60.0,71.1,40.2,34.0,44.9,공격형 풀백,1.49,53.0,49.0,,,0
258a6f4d,Tim Kleindienst,2018,FW,21.0,1138.0,Freiburg,Bundesliga,True,60.6,55.8,32.8,8.4,85.4,51.3,타겟맨,0.62,58.3,54.8,,,0
25ab9c9c,Manuel Gulde,2018,DF,26.0,1530.0,Freiburg,Bundesliga,True,61.6,31.4,21.4,71.7,49.3,49.2,스토퍼,0.77,52.9,51.0,2021.0,46.4,1
25ab9c9c,Manuel Gulde,2019,DF,27.0,1712.0,Freiburg,Bundesliga,True,47.7,39.5,33.6,53.3,48.7,46.4,빌드업 수비수,0.84,45.3,45.8,2022.0,46.6,1
25ab9c9c,Manuel Gulde,2020,DF,28.0,1371.0,Freiburg,Bundesliga,True,62.2,63.0,50.9,53.3,64.3,59.8,스토퍼,0.5,61.1,60.4,2022.0,46.6,1
25f50295,Mike van der Hoorn,2018,DF,24.0,1944.0,Swansea City,Premier League,True,58.2,27.2,25.8,40.3,60.9,45.4,스토퍼,1.6,51.6,48.5,2021.0,46.8,1
2648e18f,Adem Ljajić,2018,MF,25.0,2166.0,Torino,Serie A,True,87.6,77.8,97.5,36.5,20.3,66.3,공격형 MF,0.45,79.7,73.0,,,0
26679cdf,Beram Kayal,2019,MF,30.0,940.0,Brighton,Premier League,True,42.5,19.3,16.6,30.0,63.5,31.0,수비형 파괴자,1.18,45.1,38.0,,,0
26777636,Yacine Adli,2020,MF,19.0,1020.0,Bordeaux,Ligue 1,True,65.0,69.4,71.3,26.6,39.1,56.0,볼 운반형,0.86,59.9,58.0,2022.0,60.3,1
2677a1de,Wahbi Khazri,2018,FW,26.0,1918.0,Rennes,Ligue 1,True,46.7,63.2,66.5,30.9,55.8,53.3,연결형 공격수,0.23,55.0,54.2,2021.0,49.4,1
2677a1de,Wahbi Khazri,2019,FW,27.0,2817.0,Saint-Étienne,Ligue 1,True,61.3,67.4,80.2,17.0,39.7,59.7,연결형 공격수,0.64,61.4,60.6,2022.0,44.0,1
2677a1de,Wahbi Khazri,2020,MF,28.0,1149.0,Saint-Étienne,Ligue 1,True,73.2,47.7,58.7,10.7,13.1,41.1,공격형 MF,1.2,53.2,47.2,2022.0,44.0,1
2691c772,Ashley Barnes,2018,FW,27.0,2165.0,Burnley,Premier League,True,40.4,28.1,31.0,17.0,63.3,36.0,타겟맨,1.19,41.6,38.8,2021.0,37.0,1
2691c772,Ashley Barnes,2019,FW,28.0,2388.0,Burnley,Premier League,True,60.2,21.4,21.8,11.5,60.9,39.9,타겟맨,1.05,47.8,43.8,2021.0,37.0,1
2691c772,Ashley Barnes,2020,FW,29.0,1352.0,Burnley,Premier League,True,37.9,18.1,18.4,26.1,52.4,30.3,박스 포처,0.06,33.2,31.8,,,0
269b4638,Stipe Perica,2018,FW,22.0,943.0,Udinese,Serie A,True,22.2,30.9,31.1,24.3,43.7,28.1,타겟맨,0.11,29.6,28.8,,,0
26db8853,Walace,2018,MF,22.0,1318.0,Hamburger SV,Bundesliga,True,44.6,36.5,25.8,41.5,70.9,41.7,수비형 파괴자,0.33,54.8,48.2,2021.0,44.8,1
26db8853,Walace,2019,MF,23.0,1996.0,Hannover 96,Bundesliga,True,25.1,41.2,18.2,46.1,73.7,40.1,수비형 파괴자,0.55,56.7,48.4,2022.0,50.8,1
26db8853,Walace,2020,MF,24.0,1139.0,Udinese,Serie A,True,31.9,50.3,22.8,51.4,81.5,46.9,수비형 파괴자,0.57,63.9,55.4,2023.0,44.0,1
26e4447b,Yoann Court,2020,MF,29.0,1465.0,Brest,Ligue 1,True,71.6,47.0,58.5,23.1,44.4,47.8,공격형 MF,0.26,55.3,51.6,,,0
26f6dca8,Manuel Lanzini,2018,MF,24.0,2042.0,West Ham,Premier League,True,77.2,73.0,83.4,39.8,26.2,62.0,볼 운반형,0.55,65.8,63.9,2020.0,58.4,1
26f6dca8,Manuel Lanzini,2020,MF,26.0,1379.0,West Ham,Premier League,True,58.7,69.8,75.9,45.7,13.9,56.2,볼 운반형,0.15,60.7,58.4,2022.0,58.2,1
271b8617,Marcus Ingvartsen,2020,MF,23.0,1716.0,Union Berlin,Bundesliga,True,67.5,26.9,22.8,19.1,49.7,34.0,공격형 MF,0.57,38.2,36.1,,,0
275e2c51,Romain Thomas,2018,DF,29.0,2470.0,Angers,Ligue 1,True,71.0,32.8,21.0,46.4,45.4,41.9,빌드업 수비수,0.01,40.1,41.0,2021.0,54.0,1
275e2c51,Romain Thomas,2019,DF,30.0,2394.0,Angers,Ligue 1,True,68.1,28.0,30.7,71.9,52.4,51.0,스토퍼,0.65,54.9,53.0,2022.0,56.4,1
275e2c51,Romain Thomas,2020,DF,31.0,2340.0,Angers,Ligue 1,True,43.3,23.4,23.4,68.1,50.7,46.5,스토퍼,1.31,51.6,49.0,2022.0,56.4,1
276cce2e,Pedro Rebocho,2018,DF,22.0,1721.0,Guingamp,Ligue 1,True,35.8,57.9,81.8,32.0,29.1,41.2,공격형 풀백,0.89,52.0,46.6,,,0
276cce2e,Pedro Rebocho,2019,DF,23.0,3240.0,Guingamp,Ligue 1,True,58.0,68.6,84.2,30.9,48.0,52.0,공격형 풀백,0.81,61.7,56.8,,,0
2784f898,Éder Militão,2020,DF,21.0,1022.0,Real Madrid,La Liga,True,27.0,23.2,23.4,44.1,65.1,45.4,스토퍼,0.37,53.7,49.6,2022.0,58.4,1
279ddf6a,Xavier Chavalerin,2019,MF,27.0,3240.0,Reims,Ligue 1,True,29.0,31.0,38.1,49.2,59.6,40.0,딥 플레이메이커,0.63,41.5,40.8,2022.0,36.0,1
279ddf6a,Xavier Chavalerin,2020,MF,28.0,2147.0,Reims,Ligue 1,True,32.5,36.9,56.6,48.1,64.2,46.5,딥 플레이메이커,0.46,48.5,47.5,2022.0,36.0,1
27a013f7,Néstor Araujo,2019,DF,26.0,2682.0,Celta Vigo,La Liga,True,60.5,23.7,23.9,62.9,56.9,48.6,스토퍼,1.22,54.5,51.6,2022.0,46.0,1
27a013f7,Néstor Araujo,2020,DF,27.0,2888.0,Celta Vigo,La Liga,True,46.3,22.8,18.3,69.5,58.4,49.4,스토퍼,0.91,56.5,53.0,2022.0,46.0,1
27c01749,Aaron Connolly,2020,FW,19.0,1258.0,Brighton,Premier League,True,33.9,19.0,23.2,36.0,32.1,28.8,박스 포처,0.86,30.9,29.8,,,0
27d0a506,Pedro Porro,2019,DF,18.0,2211.0,Girona,La Liga,True,71.3,78.9,83.5,19.8,40.1,48.7,공격형 풀백,1.35,62.7,55.7,,,0
27f0ddef,Filip Helander,2018,DF,24.0,2499.0,Bologna,Serie A,True,35.0,33.7,14.6,56.9,62.5,49.2,스토퍼,0.32,56.5,52.8,,,0
27f0ddef,Filip Helander,2019,DF,25.0,1713.0,Bologna,Serie A,True,47.0,30.1,24.2,38.3,72.5,49.4,스토퍼,0.57,58.0,53.7,,,0
282f75f3,Lewis Dunk,2018,DF,25.0,3420.0,Brighton,Premier League,True,68.6,29.8,38.1,47.5,81.4,57.6,스토퍼,1.4,66.5,62.0,2021.0,54.8,1
282f75f3,Lewis Dunk,2019,DF,26.0,3151.0,Brighton,Premier League,True,55.3,25.9,24.6,54.8,62.8,49.2,스토퍼,1.17,56.1,52.6,2022.0,50.4,1
282f75f3,Lewis Dunk,2020,DF,27.0,3230.0,Brighton,Premier League,True,81.1,49.9,40.6,65.0,54.3,56.1,스토퍼,0.02,57.1,56.6,2023.0,43.0,1
283699b4,Jacob Rasmussen,2019,DF,21.0,1016.0,Empoli,Serie A,True,37.1,45.8,41.2,69.1,56.6,55.0,스토퍼,0.45,57.7,56.4,,,0
283c7121,Edu Expósito,2020,MF,22.0,2316.0,Eibar,La Liga,True,36.0,29.3,25.1,53.1,59.5,38.8,수비형 파괴자,0.56,50.5,44.6,,,0
285a3d44,Ryan Shawcross,2018,DF,29.0,2371.0,Stoke City,Premier League,True,72.7,19.4,14.3,41.0,74.2,48.9,스토퍼,4.13,59.2,54.0,,,0
288e1e13,Nayef Aguerd,2019,DF,22.0,1050.0,Dijon,Ligue 1,True,76.0,43.5,27.9,39.5,54.8,47.1,스토퍼,1.15,49.9,48.5,2022.0,51.3,1
288e1e13,Nayef Aguerd,2020,DF,23.0,957.0,Dijon,Ligue 1,True,50.2,28.8,18.2,40.1,67.1,47.0,스토퍼,1.33,55.0,51.0,2022.0,51.3,1
28b40c9c,Tim Ream,2019,DF,30.0,2047.0,Fulham,Premier League,True,18.5,25.0,19.7,66.6,44.6,42.4,스토퍼,0.8,46.8,44.6,,,0
2903a856,Jonas Hofmann,2018,MF,25.0,1033.0,M'Gladbach,Bundesliga,True,73.3,58.7,80.6,21.9,40.3,55.2,공격형 MF,0.26,65.1,60.2,2021.0,56.5,1
2903a856,Jonas Hofmann,2019,MF,26.0,1911.0,M'Gladbach,Bundesliga,True,76.9,74.2,80.8,41.2,29.7,62.7,공격형 MF,0.1,71.5,67.1,2022.0,62.4,1
2903a856,Jonas Hofmann,2020,MF,27.0,1633.0,M'Gladbach,Bundesliga,True,77.9,54.8,80.3,43.2,40.6,58.9,딥 플레이메이커,0.85,57.3,58.1,2022.0,62.4,1
2928dca2,Conor Coady,2019,DF,25.0,3420.0,Wolves,Premier League,True,17.2,29.8,17.6,70.7,42.0,43.1,빌드업 수비수,1.16,42.7,42.9,2022.0,41.0,1
2928dca2,Conor Coady,2020,DF,26.0,3420.0,Wolves,Premier League,True,35.5,25.8,23.2,72.2,43.3,44.6,빌드업 수비수,0.68,43.4,44.0,2023.0,37.2,1
293211e1,Aritz Aduriz,2018,FW,36.0,2152.0,Athletic Club,La Liga,True,44.7,39.5,13.8,41.0,51.9,37.8,타겟맨,0.03,42.5,40.2,,,0
293211e1,Aritz Aduriz,2019,FW,37.0,943.0,Athletic Club,La Liga,True,19.3,18.6,7.9,33.4,31.4,19.5,타겟맨,1.0,22.6,21.0,,,0
2946f9a1,Nacho,2018,DF,27.0,2074.0,Real Madrid,La Liga,True,63.0,37.6,48.7,58.7,30.0,42.2,공격형 풀백,0.33,44.6,43.4,2021.0,50.6,1
2946f9a1,Nacho,2019,DF,28.0,1698.0,Real Madrid,La Liga,True,35.9,40.0,33.6,63.7,41.9,45.9,스토퍼,0.04,46.8,46.3,2022.0,47.0,1
29733c72,Juan Mata,2018,MF,29.0,1922.0,Manchester Utd,Premier League,True,75.1,65.1,86.4,51.6,13.7,60.5,공격형 MF,0.8,70.6,65.6,,,0
29733c72,Juan Mata,2019,MF,30.0,1289.0,Manchester Utd,Premier League,True,66.0,57.5,85.6,46.0,13.8,55.5,공격형 MF,0.39,65.1,60.3,,,0
2973d8ff,Michy Batshuayi,2018,FW,23.0,1199.0,Dortmund / Chelsea,Bundesliga / Premier League,True,73.1,43.4,37.9,26.1,39.8,52.1,박스 포처,0.58,56.8,54.4,,,0
2973d8ff,Michy Batshuayi,2019,FW,24.0,1277.0,Crystal Palace / Valencia,Premier League / La Liga,True,55.9,36.6,28.9,36.9,39.9,43.1,박스 포처,0.76,46.4,44.8,,,0
2979c05a,Gerrit Holtmann,2018,FW,22.0,901.0,Mainz 05,Bundesliga,True,29.2,55.1,45.7,35.2,80.4,43.4,돌파형 윙어,1.06,47.8,45.6,2020.0,41.1,1
2979c05a,Gerrit Holtmann,2020,MF,24.0,1065.0,Paderborn 07,Bundesliga,True,50.2,53.1,34.7,16.5,40.7,39.8,볼 운반형,0.99,42.4,41.1,2022.0,52.4,1
2990c466,Kastriot Dermaku,2020,DF,27.0,1026.0,Parma,Serie A,True,53.9,11.3,15.6,70.1,49.3,43.8,스토퍼,1.55,50.2,47.0,,,0
29b61deb,Pere Pons,2018,MF,24.0,2559.0,Girona,La Liga,True,28.5,31.0,21.8,44.7,45.5,33.7,수비형 파괴자,0.15,41.1,37.4,2021.0,35.8,1
29b61deb,Pere Pons,2019,MF,25.0,2792.0,Girona,La Liga,True,31.3,28.4,13.0,41.1,66.4,34.0,수비형 파괴자,0.73,49.9,42.0,2022.0,26.1,1
29b61deb,Pere Pons,2020,MF,26.0,1088.0,Alavés,La Liga,True,28.3,13.9,15.8,28.5,65.7,27.1,수비형 파괴자,0.47,44.3,35.7,2022.0,26.1,1
29c02c9f,Colin Dagba,2019,DF,19.0,918.0,Paris S-G,Ligue 1,True,46.9,65.7,82.2,59.1,14.7,44.3,공격형 풀백,0.61,56.8,50.6,2021.0,50.6,1
29d8ad3f,Pablo,2018,DF,26.0,1291.0,Bordeaux,Ligue 1,True,75.1,21.4,36.5,58.4,57.5,49.3,빌드업 수비수,0.21,43.9,46.6,2021.0,60.2,1
29d8ad3f,Pablo,2019,DF,27.0,1936.0,Bordeaux,Ligue 1,True,56.3,26.4,17.0,62.2,73.8,54.9,스토퍼,1.64,64.5,59.7,2021.0,60.2,1
29d8ad3f,Pablo,2020,DF,28.0,2173.0,Bordeaux,Ligue 1,True,68.6,42.7,15.1,64.2,75.9,59.9,스토퍼,1.18,68.3,64.1,,,0
29ef0f49,Aaron Leya Iseka,2019,FW,20.0,1444.0,Toulouse,Ligue 1,True,30.2,16.0,12.5,42.9,25.4,24.6,연결형 공격수,0.18,22.8,23.7,2021.0,29.4,1
29f7cfd9,Simon Zoller,2018,MF,26.0,963.0,Köln,Bundesliga,True,61.4,36.2,51.4,31.4,42.0,42.9,공격형 MF,0.55,48.1,45.5,,,0
2a0c8ba4,Joan Jordán,2018,MF,23.0,2427.0,Eibar,La Liga,True,63.3,53.5,52.5,40.7,40.1,50.2,공격형 MF,0.18,54.2,52.2,2021.0,59.0,1
2a0c8ba4,Joan Jordán,2019,MF,24.0,2875.0,Eibar,La Liga,True,59.6,60.8,76.1,44.7,68.8,61.6,딥 플레이메이커,0.63,61.7,61.6,2022.0,46.0,1
2a0c8ba4,Joan Jordán,2020,MF,25.0,2254.0,Sevilla,La Liga,True,44.1,66.0,63.4,49.5,65.5,58.8,수비형 파괴자,0.11,60.4,59.6,2022.0,46.0,1
