fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability
f3b1d9a2,Amath,2023,MF,26.0,205.0,Mallorca,La Liga,False,59.8,40.7,62.6,9.3,32.2,40.4,공격형 MF,1.93,49.4,44.9
f3cccffe,Emiliano Insúa,2018,DF,28.0,2106.0,Stuttgart,Bundesliga,True,53.1,56.7,80.3,12.9,38.9,40.8,공격형 풀백,2.03,52.1,46.4
f3cccffe,Emiliano Insúa,2019,DF,29.0,2114.0,Stuttgart,Bundesliga,True,62.8,68.5,78.1,20.7,46.0,48.2,공격형 풀백,0.98,58.7,53.4
f4081572,Nuri Şahin,2018,MF,28.0,1225.0,Dortmund,Bundesliga,True,72.3,68.3,62.6,62.5,71.1,67.0,수비형 파괴자,0.59,68.2,67.6
f4081572,Nuri Şahin,2019,MF,29.0,1476.0,Werder Bremen,Bundesliga,True,28.1,56.0,23.2,65.7,78.4,50.6,수비형 파괴자,1.05,66.6,58.6
f4081572,Nuri Şahin,2020,MF,30.0,1249.0,Werder Bremen,Bundesliga,True,35.2,42.0,62.1,51.1,72.9,51.4,딥 플레이메이커,0.72,53.6,52.5
f42456eb,Uwe Hünemeier,2018,DF,31.0,18.0,Brighton,Premier League,False,33.4,38.8,9.2,49.8,71.4,51.4,스토퍼,6.93,60.4,55.9
f42456eb,Uwe Hünemeier,2020,DF,33.0,1209.0,Paderborn 07,Bundesliga,True,49.1,62.2,38.2,72.0,71.9,65.5,스토퍼,0.67,69.6,67.6
f4290206,Marcos Alonso,2018,DF,26.0,2855.0,Chelsea,Premier League,True,85.1,62.1,82.8,34.6,48.7,53.1,공격형 풀백,0.87,62.8,58.0
f4290206,Marcos Alonso,2019,DF,27.0,2759.0,Chelsea,Premier League,True,81.8,83.0,80.5,38.4,63.0,63.5,공격형 풀백,0.5,71.6,67.6
f4290206,Marcos Alonso,2020,DF,28.0,1430.0,Chelsea,Premier League,True,90.2,78.9,96.7,36.2,48.5,58.4,공격형 풀백,0.72,72.0,65.2
f4290206,Marcos Alonso,2021,DF,29.0,960.0,Chelsea,Premier League,True,85.1,68.2,82.0,39.2,41.5,52.5,공격형 풀백,0.78,63.7,58.1
f4290206,Marcos Alonso,2022,DF,30.0,2167.0,Chelsea,Premier League,True,90.9,75.4,95.1,28.6,55.2,58.3,공격형 풀백,1.34,70.8,64.6
f4290206,Marcos Alonso,2023,DF,31.0,270.0,Barcelona,La Liga,False,43.4,55.4,31.5,62.4,39.4,47.8,빌드업 수비수,1.13,51.3,49.6
f42d6c13,Nedim Bajrami,2022,MF,22.0,2054.0,Empoli,Serie A,True,79.1,67.2,86.5,21.7,10.7,55.3,공격형 MF,0.8,69.2,62.2
f42d6c13,Nedim Bajrami,2023,MF,23.0,620.0,Empoli,Serie A,True,53.5,41.7,50.0,15.8,16.5,36.2,공격형 MF,0.22,43.9,40.0
f4319ee8,Marvin Martin,2019,MF,30.0,623.0,Reims,Ligue 1,True,38.9,37.6,69.3,35.5,2.9,38.5,딥 플레이메이커,0.72,39.9,39.2
f449640d,Fodé Ballo-Touré,2018,DF,20.0,2055.0,Lille,Ligue 1,True,35.6,56.2,48.4,28.6,27.0,35.8,공격형 풀백,0.8,42.2,39.0
f449640d,Fodé Ballo-Touré,2019,DF,21.0,3187.0,Monaco / Lille,Ligue 1,True,46.5,63.2,71.2,18.8,61.4,51.3,공격형 풀백,1.58,56.5,53.9
f449640d,Fodé Ballo-Touré,2020,DF,22.0,1679.0,Monaco,Ligue 1,True,55.0,62.8,58.1,34.0,41.5,46.2,공격형 풀백,1.08,52.3,49.2
f449640d,Fodé Ballo-Touré,2021,DF,23.0,662.0,Monaco,Ligue 1,True,56.7,69.2,89.8,37.4,36.9,49.8,공격형 풀백,0.88,61.9,55.8
f449640d,Fodé Ballo-Touré,2022,DF,24.0,446.0,Milan,Serie A,False,62.0,75.8,80.7,37.9,44.1,53.4,공격형 풀백,1.13,63.6,58.5
f449640d,Fodé Ballo-Touré,2023,DF,25.0,106.0,Milan,Serie A,False,86.2,81.0,72.3,39.5,51.1,58.1,공격형 풀백,2.15,67.1,62.6
f45cf4f7,Brighton Labeau,2018,FW,21.0,23.0,Amiens,Ligue 1,False,18.0,19.5,0.9,61.0,33.7,20.8,돌파형 윙어,1.65,18.0,19.4
f45f9427,Dalbert Henrique,2018,DF,23.0,531.0,Inter,Serie A,False,49.9,72.4,50.3,36.3,65.3,57.2,공격형 풀백,1.37,57.8,57.5
f45f9427,Dalbert Henrique,2019,DF,24.0,778.0,Inter,Serie A,True,49.4,64.9,84.1,31.0,62.9,56.8,공격형 풀백,0.3,62.7,59.8
f45f9427,Dalbert Henrique,2020,DF,25.0,2484.0,Fiorentina,Serie A,True,64.1,61.8,91.7,29.6,29.5,43.9,공격형 풀백,1.61,58.2,51.0
f45f9427,Dalbert Henrique,2021,DF,26.0,373.0,Rennes,Ligue 1,False,53.0,70.8,71.1,50.2,42.5,53.4,공격형 풀백,0.83,60.3,56.8
f45f9427,Dalbert Henrique,2022,DF,27.0,2081.0,Cagliari,Serie A,True,58.6,42.6,80.7,20.5,29.8,36.6,공격형 풀백,1.54,47.9,42.2
f4797849,Koni De Winter,2023,DF,20.0,529.0,Empoli,Serie A,False,43.4,14.6,26.6,55.8,50.4,41.9,스토퍼,2.12,47.5,44.7
f49c4ae9,Junior Messias,2021,MF,29.0,3215.0,Crotone,Serie A,True,73.1,65.3,66.4,18.5,40.6,53.6,볼 운반형,0.7,56.8,55.2
f49c4ae9,Junior Messias,2022,MF,30.0,1428.0,Milan,Serie A,True,79.2,63.1,57.4,15.3,52.9,53.3,공격형 MF,0.26,60.9,57.1
f49c4ae9,Junior Messias,2023,MF,31.0,550.0,Milan,Serie A,False,64.2,48.2,42.1,14.6,42.8,41.9,볼 운반형,0.73,43.0,42.4
f4b7f2ec,Stiven Plaza,2019,MF,19.0,38.0,Valladolid,La Liga,False,22.3,1.3,14.5,31.8,14.8,15.2,볼 운반형,0.54,12.0,13.6
f4bc42b1,Sada Thioub,2019,MF,23.0,2476.0,Nîmes,Ligue 1,True,64.5,66.8,82.4,15.9,39.5,55.3,볼 운반형,0.61,59.3,57.3
f4bc42b1,Sada Thioub,2020,MF,24.0,1508.0,Angers,Ligue 1,True,46.0,75.6,67.6,28.3,22.0,52.1,볼 운반형,1.22,58.6,55.4
f4bc42b1,Sada Thioub,2021,MF,25.0,1256.0,Angers,Ligue 1,True,51.6,75.1,71.9,31.0,33.9,55.9,볼 운반형,0.97,61.4,58.6
f4bc42b1,Sada Thioub,2022,DF,26.0,953.0,Saint-Étienne / Angers,Ligue 1,True,46.1,73.3,79.5,27.4,12.7,36.8,공격형 풀백,0.88,53.1,45.0
f4bc42b1,Sada Thioub,2023,MF,27.0,397.0,Angers,Ligue 1,False,47.7,69.8,65.2,30.9,36.3,52.7,볼 운반형,0.81,57.5,55.1
f4c69aa6,Ilaix Moriba,2021,MF,17.0,542.0,Barcelona,La Liga,False,74.2,67.5,59.0,52.3,68.8,64.0,볼 운반형,0.27,64.3,64.2
f4c69aa6,Ilaix Moriba,2022,MF,18.0,850.0,Valencia / RB Leipzig,La Liga / Bundesliga,True,38.0,40.1,15.1,26.4,67.1,36.1,수비형 파괴자,0.92,48.8,42.4
f4c69aa6,Ilaix Moriba,2023,MF,19.0,331.0,Valencia,La Liga,False,54.1,58.0,49.6,36.2,72.9,53.6,볼 운반형,0.11,54.2,53.9
f4c7c708,Keanan Bennetts,2020,MF,20.0,1.0,M'Gladbach,Bundesliga,False,22.6,12.6,1.9,74.4,0.2,22.4,수비형 파괴자,18.78,21.8,22.1
f4c7c708,Keanan Bennetts,2022,MF,22.0,50.0,M'Gladbach,Bundesliga,False,31.4,62.6,2.3,14.7,49.3,34.3,볼 운반형,3.88,38.9,36.6
f4d296e4,Pascal Struijk,2021,DF,20.0,2075.0,Leeds United,Premier League,True,62.1,35.4,32.6,56.9,66.5,54.3,스토퍼,0.52,60.2,57.2
f4d296e4,Pascal Struijk,2022,DF,21.0,2055.0,Leeds United,Premier League,True,55.6,39.8,37.2,47.6,71.4,54.9,스토퍼,0.5,61.2,58.0
f4d296e4,Pascal Struijk,2023,DF,23.0,984.0,Leeds United,Premier League,True,80.0,74.6,62.1,31.3,49.8,52.8,공격형 풀백,0.72,60.5,56.6
f4d60499,Morten Frendrup,2022,DF,20.0,695.0,Genoa,Serie A,True,65.5,48.2,72.8,20.4,56.3,47.8,공격형 풀백,0.7,53.5,50.6
f4e433d4,Tariq Lamptey,2020,DF,18.0,620.0,Brighton / Chelsea,Premier League,True,46.2,50.6,78.5,7.5,26.1,32.6,공격형 풀백,2.88,45.8,39.2
f4e433d4,Tariq Lamptey,2021,DF,19.0,886.0,Brighton,Premier League,True,76.5,65.5,90.6,26.7,28.7,44.2,공격형 풀백,1.52,59.7,52.0
f4e433d4,Tariq Lamptey,2022,DF,20.0,1561.0,Brighton,Premier League,True,67.8,64.3,82.4,25.4,23.2,40.1,공격형 풀백,2.2,55.1,47.6
f4e433d4,Tariq Lamptey,2023,DF,22.0,178.0,Brighton,Premier League,False,43.4,61.6,72.5,24.4,14.5,33.7,공격형 풀백,5.34,47.5,40.6
f4ec4fd0,Kevin-Prince Boateng,2018,MF,30.0,2357.0,Eint Frankfurt,Bundesliga,True,62.7,49.2,42.7,26.6,54.8,46.2,공격형 MF,0.18,49.3,47.8
f4ec4fd0,Kevin-Prince Boateng,2019,FW,31.0,1177.0,Sassuolo / Barcelona,Serie A / La Liga,True,24.8,32.8,47.3,46.7,48.7,35.5,연결형 공격수,0.86,38.8,37.2
f4ec4fd0,Kevin-Prince Boateng,2020,FW,32.0,599.0,Fiorentina,Serie A,False,23.7,50.4,43.8,61.5,47.3,39.2,연결형 공격수,0.28,42.9,41.0
f4ec4fd0,Kevin-Prince Boateng,2022,MF,34.0,696.0,Hertha BSC,Bundesliga,True,25.4,38.1,18.3,26.2,68.8,34.4,수비형 파괴자,0.57,48.8,41.6
f4ec4fd0,Kevin-Prince Boateng,2023,MF,35.0,95.0,Hertha BSC,Bundesliga,False,28.9,43.6,4.7,24.6,14.0,25.4,수비형 파괴자,0.86,21.4,23.4
f503ea63,Albin Ekdal,2018,MF,28.0,1108.0,Hamburger SV,Bundesliga,True,28.4,46.7,26.4,47.2,77.2,44.6,수비형 파괴자,1.37,60.2,52.4
f503ea63,Albin Ekdal,2019,MF,29.0,2646.0,Sampdoria,Serie A,True,17.2,50.7,14.8,58.2,73.8,43.5,수비형 파괴자,0.71,60.7,52.1
f503ea63,Albin Ekdal,2020,MF,30.0,2385.0,Sampdoria,Serie A,True,30.7,50.1,44.9,62.3,70.9,51.7,수비형 파괴자,0.33,62.3,57.0
f503ea63,Albin Ekdal,2021,MF,31.0,2299.0,Sampdoria,Serie A,True,24.5,32.4,8.0,60.2,79.1,38.9,수비형 파괴자,0.85,61.1,50.0
f503ea63,Albin Ekdal,2022,MF,32.0,1637.0,Sampdoria,Serie A,True,22.5,30.8,8.6,57.3,81.8,38.1,수비형 파괴자,0.73,61.4,49.8
f503ea63,Albin Ekdal,2023,MF,33.0,305.0,Spezia,Serie A,False,43.8,29.8,33.6,22.0,30.7,31.3,수비형 파괴자,0.18,29.2,30.2
f503ef6e,Lukas Petkov,2021,MF,19.0,4.0,Augsburg,Bundesliga,False,22.4,0.0,2.0,41.1,43.0,18.4,수비형 파괴자,0.12,33.0,25.7
f503ef6e,Lukas Petkov,2023,MF,22.0,106.0,Augsburg,Bundesliga,False,28.9,24.9,11.0,12.2,39.6,22.4,수비형 파괴자,0.43,28.6,25.5
f5044e54,Pierre Lees-Melou,2018,MF,24.0,2890.0,Nice,Ligue 1,True,70.1,60.2,67.5,44.8,43.4,57.5,딥 플레이메이커,0.23,56.1,56.8
f5044e54,Pierre Lees-Melou,2019,MF,25.0,2394.0,Nice,Ligue 1,True,52.9,54.5,40.9,52.8,53.0,51.0,딥 플레이메이커,0.04,50.4,50.7
f5044e54,Pierre Lees-Melou,2020,MF,26.0,2252.0,Nice,Ligue 1,True,75.8,67.7,60.8,42.0,63.5,61.8,딥 플레이메이커,0.03,59.4,60.6
f5044e54,Pierre Lees-Melou,2021,MF,27.0,2063.0,Nice,Ligue 1,True,58.7,60.7,37.5,58.4,66.5,56.2,수비형 파괴자,0.96,61.8,59.0
f5044e54,Pierre Lees-Melou,2022,MF,28.0,2265.0,Norwich City,Premier League,True,34.9,41.9,40.7,54.4,46.8,43.8,딥 플레이메이커,0.29,45.1,44.4
f5044e54,Pierre Lees-Melou,2023,MF,29.0,787.0,Brest,Ligue 1,True,48.6,57.8,16.4,43.2,67.5,46.7,딥 플레이메이커,0.14,44.8,45.8
f519b556,Brown Ideye,2018,FW,28.0,733.0,Málaga,La Liga,True,20.3,27.5,6.7,26.2,28.4,20.4,연결형 공격수,0.81,18.3,19.4
f51edbf3,Afonso Figueiredo,2018,DF,24.0,223.0,Rennes,Ligue 1,False,33.4,46.5,41.0,31.9,15.7,29.3,공격형 풀백,0.55,35.5,32.4
f520049f,Eliaquim Mangala,2018,DF,26.0,622.0,Manchester City / Everton,Premier League,True,41.9,46.6,14.1,62.4,43.7,45.9,스토퍼,0.37,48.0,47.0
f520049f,Eliaquim Mangala,2020,DF,28.0,673.0,Valencia,La Liga,True,34.4,10.5,9.4,72.6,50.4,43.1,스토퍼,1.31,50.7,46.9
f520049f,Eliaquim Mangala,2021,DF,29.0,321.0,Valencia,La Liga,False,50.3,18.1,9.6,34.5,79.0,47.3,스토퍼,3.24,59.6,53.4
f520049f,Eliaquim Mangala,2022,DF,30.0,1179.0,Saint-Étienne,Ligue 1,True,44.4,16.8,12.6,58.8,46.6,40.2,스토퍼,1.01,45.9,43.0
f521b80a,Matthias Ginter,2018,DF,23.0,3060.0,M'Gladbach,Bundesliga,True,82.1,68.5,35.1,66.9,55.1,60.1,빌드업 수비수,0.44,62.7,61.4
f521b80a,Matthias Ginter,2019,DF,24.0,2379.0,M'Gladbach,Bundesliga,True,71.7,74.7,46.2,64.1,44.8,57.1,빌드업 수비수,1.43,62.5,59.8
f521b80a,Matthias Ginter,2020,DF,25.0,2780.0,M'Gladbach,Bundesliga,True,62.7,69.4,50.4,50.5,52.0,55.5,빌드업 수비수,0.03,58.0,56.8
f521b80a,Matthias Ginter,2021,DF,26.0,3060.0,M'Gladbach,Bundesliga,True,64.8,74.1,56.3,69.1,53.9,62.5,스토퍼,0.32,60.1,61.3
f521b80a,Matthias Ginter,2022,DF,27.0,2355.0,M'Gladbach,Bundesliga,True,72.9,76.9,64.7,52.7,62.0,63.5,스토퍼,0.09,61.6,62.6
f521b80a,Matthias Ginter,2023,DF,28.0,1080.0,Freiburg,Bundesliga,True,67.9,57.8,41.8,31.4,64.2,52.7,스토퍼,0.49,55.0,53.8
f522d7ec,Grady Diangana,2019,MF,20.0,609.0,West Ham,Premier League,True,54.8,56.0,75.8,17.2,49.4,51.0,볼 운반형,0.27,53.4,52.2
f522d7ec,Grady Diangana,2021,MF,22.0,1235.0,West Brom,Premier League,True,39.3,40.9,17.6,10.2,49.9,31.2,볼 운반형,1.25,32.4,31.8
f527a32c,Muhammed Saracevic Cham,2023,MF,22.0,817.0,Clermont Foot,Ligue 1,True,77.9,67.8,75.5,30.5,34.9,58.5,공격형 MF,0.11,67.7,63.1
f5409698,Philip Ankhrah,2021,MF,17.0,13.0,Hellas Verona,Serie A,False,22.4,0.0,2.0,74.5,28.7,23.0,볼 운반형,36.11,16.7,19.8
f54d2149,Moreto Cassamã,2019,MF,20.0,59.0,Reims,Ligue 1,False,22.3,54.2,2.2,60.5,51.5,39.9,수비형 파괴자,0.59,50.2,45.0
f54d2149,Moreto Cassamã,2020,MF,21.0,592.0,Reims,Ligue 1,False,31.0,60.3,37.7,60.9,61.9,51.7,딥 플레이메이커,0.17,53.6,52.6
f54d2149,Moreto Cassamã,2021,MF,22.0,2031.0,Reims,Ligue 1,True,15.3,47.1,16.9,58.9,49.0,39.0,딥 플레이메이커,0.64,41.2,40.1
f54d2149,Moreto Cassamã,2022,MF,23.0,801.0,Reims,Ligue 1,True,54.7,47.4,54.6,47.3,39.9,48.8,딥 플레이메이커,0.73,48.4,48.6
f54dfca8,Lorenzo Crisetig,2018,MF,24.0,558.0,Bologna,Serie A,False,22.6,46.7,18.4,63.7,79.5,45.8,수비형 파괴자,0.89,64.8,55.3
f54dfca8,Lorenzo Crisetig,2019,MF,25.0,507.0,Frosinone,Serie A,False,23.1,10.1,6.0,56.5,70.8,29.6,수비형 파괴자,0.1,52.5,41.0
f553b2b3,Jørgen Strand Larsen,2023,FW,22.0,634.0,Celta Vigo,La Liga,True,43.6,26.1,21.3,20.2,55.2,34.4,타겟맨,0.11,40.2,37.3
f573a8bf,Isaac Success,2018,MF,21.0,492.0,Málaga,La Liga,False,60.9,55.8,51.5,7.3,25.5,41.5,볼 운반형,1.12,45.1,43.3
f573a8bf,Isaac Success,2019,FW,22.0,1052.0,Watford,Premier League,True,40.8,67.7,64.3,16.7,60.1,50.4,연결형 공격수,0.23,51.7,51.0
f573a8bf,Isaac Success,2020,FW,23.0,70.0,Watford,Premier League,False,24.0,51.8,61.9,12.1,43.0,37.8,돌파형 윙어,1.14,44.5,41.2
f573a8bf,Isaac Success,2022,FW,25.0,911.0,Udinese,Serie A,True,58.7,74.0,79.8,10.4,33.9,58.7,연결형 공격수,0.27,60.7,59.7
f573a8bf,Isaac Success,2023,FW,26.0,584.0,Udinese,Serie A,False,13.6,48.7,51.2,6.7,40.5,30.1,타겟맨,0.3,26.9,28.5
f586779e,Tammy Abraham,2018,FW,19.0,1726.0,Swansea City,Premier League,True,44.2,25.7,19.8,29.0,42.2,33.9,돌파형 윙어,0.25,30.7,32.3
f586779e,Tammy Abraham,2020,FW,21.0,2215.0,Chelsea,Premier League,True,78.3,35.7,33.6,28.9,55.9,53.7,박스 포처,0.88,60.2,57.0
f586779e,Tammy Abraham,2021,FW,22.0,1040.0,Chelsea,Premier League,True,68.3,31.6,16.9,40.5,59.3,47.0,박스 포처,0.56,53.2,50.1
f586779e,Tammy Abraham,2022,FW,23.0,3084.0,Roma,Serie A,True,68.7,50.2,55.5,43.7,63.9,59.4,박스 포처,0.26,61.9,60.6
f586779e,Tammy Abraham,2023,FW,25.0,857.0,Roma,Serie A,True,68.9,38.4,57.3,29.4,48.1,54.4,연결형 공격수,0.24,51.8,53.1
f5a00fa4,João Moutinho,2018,MF,30.0,2803.0,Monaco,Ligue 1,True,37.3,65.7,75.5,60.3,54.5,60.6,딥 플레이메이커,0.65,63.7,62.2
f5a00fa4,João Moutinho,2019,MF,31.0,3032.0,Wolves,Premier League,True,33.6,50.7,83.0,54.0,63.3,57.1,딥 플레이메이커,0.52,60.6,58.8
f5a00fa4,João Moutinho,2020,MF,32.0,3108.0,Wolves,Premier League,True,36.7,45.9,72.1,52.6,54.7,52.4,딥 플레이메이커,0.91,55.0,53.7
f5a00fa4,João Moutinho,2021,MF,33.0,2528.0,Wolves,Premier League,True,22.0,49.0,56.7,65.6,58.1,51.2,딥 플레이메이커,0.3,55.1,53.2
f5a00fa4,João Moutinho,2022,MF,34.0,2970.0,Wolves,Premier League,True,26.5,47.1,38.8,60.2,49.1,45.3,딥 플레이메이커,0.39,47.6,46.4
f5a00fa4,João Moutinho,2023,MF,36.0,840.0,Wolves,Premier League,True,44.5,54.2,66.0,42.2,44.1,51.2,수비형 파괴자,0.09,46.3,48.8
f5ae006d,Klauss,2021,MF,23.0,51.0,Hoffenheim,Bundesliga,False,65.3,59.6,76.1,27.9,22.8,51.9,공격형 MF,0.78,61.3,56.6
f5b281e7,Niels Nkounkou,2021,DF,19.0,81.0,Everton,Premier League,False,31.8,47.9,24.6,28.0,50.5,40.8,공격형 풀백,3.44,38.0,39.4
f5b6fb78,Loris Benito,2020,DF,27.0,1896.0,Bordeaux,Ligue 1,True,52.1,70.7,61.8,45.2,37.1,49.0,빌드업 수비수,0.1,54.5,51.8
f5b6fb78,Loris Benito,2021,DF,28.0,2651.0,Bordeaux,Ligue 1,True,34.0,46.9,46.5,57.2,45.4,48.2,빌드업 수비수,0.21,49.0,48.6
f5b6fb78,Loris Benito,2022,DF,29.0,61.0,Bordeaux,Ligue 1,False,31.4,27.6,8.8,29.1,66.2,41.8,빌드업 수비수,0.62,34.1,38.0
f5ba8903,Marco Olivieri,2020,FW,20.0,30.0,Juventus,Serie A,False,28.8,68.0,1.2,20.6,42.8,31.7,돌파형 윙어,0.98,36.6,34.2
f5c8b425,Yusuf Yazıcı,2020,MF,22.0,848.0,Lille,Ligue 1,True,62.5,58.6,85.4,15.4,21.4,50.3,공격형 MF,0.23,61.6,56.0
f5c8b425,Yusuf Yazıcı,2021,FW,23.0,1086.0,Lille,Ligue 1,True,82.8,74.4,94.9,37.3,35.3,74.2,연결형 공격수,0.83,76.1,75.2
f5c8b425,Yusuf Yazıcı,2022,MF,24.0,509.0,Lille,Ligue 1,False,76.2,54.8,66.5,20.5,30.7,49.9,딥 플레이메이커,0.12,46.6,48.2
f5c8b425,Yusuf Yazıcı,2023,MF,25.0,200.0,Lille,Ligue 1,False,75.6,69.9,94.3,21.3,39.4,61.3,딥 플레이메이커,0.14,59.6,60.4
f5deef4c,Victor Lindelöf,2018,DF,23.0,1285.0,Manchester Utd,Premier League,True,23.9,32.7,21.8,65.5,56.2,48.8,스토퍼,0.35,54.5,51.6
f5deef4c,Victor Lindelöf,2019,DF,24.0,2601.0,Manchester Utd,Premier League,True,44.8,34.2,29.9,71.0,59.4,53.6,스토퍼,0.53,58.7,56.2
f5deef4c,Victor Lindelöf,2020,DF,25.0,3092.0,Manchester Utd,Premier League,True,29.8,35.9,22.5,70.3,62.0,53.3,스토퍼,0.26,59.7,56.5
f5deef4c,Victor Lindelöf,2021,DF,26.0,2585.0,Manchester Utd,Premier League,True,39.7,48.4,26.7,66.4,55.4,53.1,스토퍼,0.26,56.4,54.8
f5deef4c,Victor Lindelöf,2022,DF,27.0,2355.0,Manchester Utd,Premier League,True,38.4,34.0,33.4,71.0,59.5,53.6,스토퍼,0.5,58.6,56.1
f5deef4c,Victor Lindelöf,2023,DF,28.0,172.0,Manchester Utd,Premier League,False,43.4,39.3,16.8,63.3,55.8,49.8,스토퍼,0.17,54.9,52.4
f5e6d08d,Sebastian Prödl,2018,DF,30.0,1570.0,Watford,Premier League,True,44.8,14.8,11.0,66.5,57.6,46.0,스토퍼,2.23,54.2,50.1
f5e6d08d,Sebastian Prödl,2019,DF,31.0,13.0,Watford,Premier League,False,31.4,0.7,8.2,82.1,28.6,34.5,공격형 풀백,0.15,23.4,29.0
f5e6d08d,Sebastian Prödl,2020,DF,32.0,56.0,Watford,Premier League,False,48.1,25.3,9.4,49.6,57.8,44.0,스토퍼,2.79,51.3,47.6
f5e9a8bd,Andrea Costa,2018,DF,31.0,1375.0,Benevento,Serie A,True,54.7,46.1,33.0,49.9,43.6,45.2,빌드업 수비수,0.03,45.9,45.6
f5efb153,Laurent Koscielny,2018,DF,31.0,2225.0,Arsenal,Premier League,True,60.4,62.3,29.0,62.3,77.7,65.0,스토퍼,1.17,70.8,67.9
f5efb153,Laurent Koscielny,2019,DF,32.0,1331.0,Arsenal,Premier League,True,68.4,30.7,21.6,80.7,60.4,56.1,스토퍼,0.6,62.0,59.0
f5efb153,Laurent Koscielny,2020,DF,33.0,2183.0,Bordeaux,Ligue 1,True,34.3,32.1,26.7,67.2,54.1,49.3,스토퍼,0.71,54.0,51.6
f5efb153,Laurent Koscielny,2021,DF,34.0,2218.0,Bordeaux,Ligue 1,True,56.0,34.9,42.2,74.7,69.1,60.3,스토퍼,0.58,66.1,63.2
f5efb153,Laurent Koscielny,2022,DF,35.0,933.0,Bordeaux,Ligue 1,True,36.1,39.7,28.3,66.3,59.5,53.0,빌드업 수비수,0.32,50.3,51.6
f5f21026,Simone Trimboli,2022,MF,19.0,65.0,Sampdoria,Serie A,False,36.4,78.7,67.9,53.4,69.2,63.7,수비형 파괴자,1.2,65.0,64.4
f61c7c4e,Franck Ribéry,2018,FW,34.0,1203.0,Bayern Munich,Bundesliga,True,49.5,88.8,96.4,43.6,53.5,66.5,연결형 공격수,0.66,73.1,69.8
f61c7c4e,Franck Ribéry,2019,MF,35.0,1174.0,Bayern Munich,Bundesliga,True,87.2,87.9,91.7,27.2,15.0,65.5,볼 운반형,0.16,72.2,68.8
f61c7c4e,Franck Ribéry,2020,FW,36.0,1409.0,Fiorentina,Serie A,True,38.3,85.7,95.7,38.0,37.2,59.1,연결형 공격수,0.55,67.8,63.4
f61c7c4e,Franck Ribéry,2021,FW,37.0,2149.0,Fiorentina,Serie A,True,37.2,76.1,82.6,38.8,35.1,54.0,연결형 공격수,0.12,61.0,57.5
f61c7c4e,Franck Ribéry,2022,MF,38.0,1421.0,Salernitana,Serie A,True,43.3,72.3,79.4,20.4,15.0,50.4,볼 운반형,0.88,57.3,53.8
f61c7c4e,Franck Ribéry,2023,MF,39.0,37.0,Salernitana,Serie A,False,28.9,36.0,17.2,47.7,49.5,35.6,볼 운반형,3.28,34.7,35.2
f631c17f,Oliver Burke,2018,MF,20.0,367.0,West Brom,Premier League,False,50.3,46.4,53.6,19.0,64.1,45.6,볼 운반형,0.48,45.9,45.8
f631c17f,Oliver Burke,2020,MF,22.0,1429.0,Alavés,La Liga,True,63.2,34.2,14.2,17.0,44.4,32.6,볼 운반형,0.45,31.5,32.0
f631c17f,Oliver Burke,2021,FW,23.0,1269.0,Sheffield Utd,Premier League,True,24.2,34.7,33.9,23.1,48.0,30.5,돌파형 윙어,0.91,32.6,31.6
f631c17f,Oliver Burke,2023,FW,25.0,159.0,Werder Bremen,Bundesliga,False,72.6,72.5,95.9,22.3,62.3,71.2,돌파형 윙어,0.43,74.9,73.1
f63d8a4b,Todd Cantwell,2020,MF,21.0,2489.0,Norwich City,Premier League,True,65.1,51.9,50.6,33.6,38.3,47.9,볼 운반형,0.48,48.9,48.4
f63d8a4b,Todd Cantwell,2022,FW,23.0,441.0,Norwich City,Premier League,False,3.2,46.8,7.2,47.1,57.5,22.5,연결형 공격수,0.05,22.6,22.6
f6496133,Quentin Boisgard,2018,MF,20.0,179.0,Toulouse,Ligue 1,False,25.5,69.9,26.6,8.4,35.8,37.2,볼 운반형,0.2,44.2,40.7
f6496133,Quentin Boisgard,2020,MF,22.0,1146.0,Toulouse,Ligue 1,True,40.4,49.7,50.6,19.8,53.3,43.0,볼 운반형,0.63,44.8,43.9
f6496133,Quentin Boisgard,2021,MF,23.0,1314.0,Lorient,Ligue 1,True,64.0,40.0,65.8,10.4,33.3,41.8,공격형 MF,0.23,51.7,46.8
f6496133,Quentin Boisgard,2022,MF,24.0,958.0,Lorient,Ligue 1,True,57.9,49.1,54.8,16.2,22.1,40.9,볼 운반형,0.34,43.5,42.2
f6496133,Quentin Boisgard,2023,MF,25.0,184.0,Lorient,Ligue 1,False,67.4,52.7,85.2,30.9,75.2,60.4,공격형 MF,1.48,65.8,63.1
f67c9d29,Danilho Doekhi,2023,DF,24.0,354.0,Union Berlin,Bundesliga,False,59.6,18.9,26.5,24.8,56.4,38.2,스토퍼,1.16,44.3,41.2
f681a8ef,Fede Vico,2020,MF,25.0,876.0,Granada,La Liga,True,51.1,39.2,60.6,23.6,21.7,39.5,공격형 MF,0.17,46.7,43.1
f681a8ef,Fede Vico,2021,MF,26.0,767.0,Granada,La Liga,True,42.9,54.0,43.3,24.0,44.1,42.7,볼 운반형,0.75,45.3,44.0
f6857b4f,Axel Gueguin,2023,MF,17.0,14.0,Montpellier,Ligue 1,False,28.9,30.8,4.7,8.4,41.2,22.4,공격형 MF,0.15,20.7,21.5
