age_y,std_Min_Playing,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,score_style,ability,style_confidence,npxG90,xAG90,SCA90,PrgPass90,PrgCarry90,TakeOn90,TklInt90,AttPenT90,KP90,PassPct,AerPct,MinPct,has_prev,d_ability,d_grp_prod,d_grp_progress,d_grp_chance,d_grp_stability,d_grp_defense,d_npxG90,d_xAG90,d_SCA90,d_PrgCarry90,d_PrgPass90,d_MinPct,d_std_Min_Playing,pos_DF,pos_FW,pos_MF,sty_공격형 MF,sty_공격형 풀백,sty_돌파형 윙어,sty_딥 플레이메이커,sty_박스 포처,sty_볼 운반형,sty_빌드업 수비수,sty_수비형 파괴자,sty_스토퍼,sty_연결형 공격수,sty_타겟맨,fbref_id,season,survived,fut_ability_v2
23.0,2991.0,29.3,45.9,28.7,55.1,52.3,42.8,44.0,43.4,0.18,0.03610832497492478,0.07522567703109327,1.7753259779338013,4.543630892678034,3.58074222668004,1.1434302908726177,3.2497492477432295,0.6018054162487462,0.8425275827482447,80.1948795180723,52.06777108433735,76.04530257438984,0,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,070a3904,2018,1,39.7
22.0,2673.0,49.2,72.7,58.5,30.5,48.5,54.3,58.8,56.6,0.9,0.11784511784511785,0.0808080808080808,3.2996632996632997,3.3333333333333335,8.215488215488216,3.1649831649831652,3.3333333333333335,4.2087542087542085,1.1784511784511784,80.8,33.9,78.2,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0728bebe,2020,1,43.7
22.0,1805.0,47.3,57.6,63.9,25.9,41.1,43.2,50.1,46.7,1.57,0.014958448753462602,0.07977839335180055,1.6454293628808863,3.4903047091412738,5.036011080332409,1.2963988919667588,2.293628808864266,0.6980609418282548,0.7977839335180055,73.2,48.3,52.8,0,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,073b1b37,2020,0,
23.0,1317.0,37.1,21.2,14.0,62.5,66.0,49.5,58.7,54.1,1.46,0.02050113895216401,0.0,0.0,2.050113895216401,1.2984054669703873,0.0,3.485193621867882,0.683371298405467,0.0,80.5,69.8,38.5,0,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0821331c,2018,1,59.75
23.0,1310.0,18.9,22.9,23.3,54.4,73.8,36.3,56.0,46.2,0.99,0.013740458015267177,0.061832061068702295,1.099236641221374,2.6793893129770994,2.4732824427480917,0.9618320610687023,4.32824427480916,0.6870229007633588,0.48091603053435117,81.6,44.7,42.8,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,08593525,2020,1,49.8
19.0,1625.0,47.9,34.4,49.9,42.7,43.7,44.7,45.9,45.3,0.11,0.36,0.02769230769230769,2.1599999999999997,1.2184615384615383,2.492307692307692,0.8861538461538461,1.0523076923076922,4.541538461538461,1.0523076923076922,72.9,31.7,47.5,0,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,08aa9cd1,2019,1,35.8
20.0,2236.0,19.3,32.1,20.5,30.9,52.7,26.6,30.2,28.4,0.34,0.17307692307692307,0.028175313059033986,1.7307692307692308,0.684257602862254,2.1735241502683365,0.8452593917710196,1.0465116279069768,5.152057245080501,0.5635062611806798,70.5,38.4,65.4,1,-16.9,-28.599999999999998,-2.299999999999997,-29.4,-11.800000000000004,9.0,-0.18692307692307691,0.0004830053667262968,-0.42923076923076886,-0.31878354203935544,-0.5342039355992843,17.900000000000006,611.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,08aa9cd1,2020,1,35.8
19.0,1233.0,32.3,40.5,27.8,40.7,68.2,40.9,53.4,47.2,0.01,0.05839416058394161,0.06569343065693431,1.6058394160583942,3.1386861313868613,3.2846715328467155,0.8759124087591241,3.0656934306569346,1.4598540145985401,0.8029197080291971,75.0,60.60000000000001,36.1,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0959c2a2,2018,1,59.5
21.0,1907.0,61.1,52.8,48.8,56.4,57.2,54.6,53.8,54.2,0.32,0.09438909281594127,0.15574200314630307,2.0293654955427374,3.539590980597797,5.2857891976927105,0.8495018353434713,2.5013109596224434,1.5102254850550603,0.8966963817514421,88.0,59.49999999999999,55.8,1,-2.3999999999999986,45.3,-10.200000000000003,-2.8000000000000043,-7.899999999999999,-17.5,0.05323055623057541,0.11458346656093721,-0.7145369434816531,-0.6136010462097286,-0.7134577998900076,36.599999999999994,1251.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0959c2a2,2020,1,61.7
22.0,1488.0,26.8,23.4,14.1,52.7,40.0,30.4,38.7,34.6,0.11,0.042338709677419345,0.012096774193548387,1.2096774193548385,2.1774193548387095,2.9637096774193545,0.6653225806451613,2.721774193548387,0.6048387096774193,0.36290322580645157,83.62108433734939,38.97891566265059,24.31639784946236,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0984c5d5,2018,0,
